particle,fluid,phi,T,size,k_ratio
SiC,40:60 EG/W,0.055,35,3e-08,1.17411892675454
SiC,40:60 EG/W,0.06,35,3e-08,1.19095546435378
SiO2,40:60 EG/W,0.005,35,2.5e-08,1.0064656367546
SiO2,40:60 EG/W,0.01,35,2.5e-08,1.01295920334302
SiO2,40:60 EG/W,0.015,35,2.5e-08,1.01948088113117
SiO2,40:60 EG/W,0.02,35,2.5e-08,1.02603085305869
SiO2,40:60 EG/W,0.025,35,2.5e-08,1.03260930365602
SiO2,40:60 EG/W,0.03,35,2.5e-08,1.03921641906172
SiO2,40:60 EG/W,0.035,35,2.5e-08,1.04585238704007
SiO2,40:60 EG/W,0.04,35,2.5e-08,1.05251739699882
SiO2,40:60 EG/W,0.045,35,2.5e-08,1.05921164000723
SiO2,40:60 EG/W,0.05,35,2.5e-08,1.0659353088143
SiO2,40:60 EG/W,0.055,35,2.5e-08,1.07268859786732
SiO2,40:60 EG/W,0.06,35,2.5e-08,1.07947170333056
ZnO,40:60 EG/W,0.005,35,5e-08,1.01366927099933
ZnO,40:60 EG/W,0.01,35,5e-08,1.02746367815176
ZnO,40:60 EG/W,0.015,35,5e-08,1.04138494770834
ZnO,40:60 EG/W,0.02,35,5e-08,1.05543483781826
ZnO,40:60 EG/W,0.025,35,5e-08,1.06961513926909
ZnO,40:60 EG/W,0.03,35,5e-08,1.0839276762476
ZnO,40:60 EG/W,0.035,35,5e-08,1.09837430712216
ZnO,40:60 EG/W,0.04,35,5e-08,1.11295692524703
ZnO,40:60 EG/W,0.045,35,5e-08,1.12767745978963
ZnO,40:60 EG/W,0.05,35,5e-08,1.14253787658128
ZnO,40:60 EG/W,0.055,35,5e-08,1.1575401789924
ZnO,40:60 EG/W,0.06,35,5e-08,1.17268640883284
Al2O3,60:40 EG/W,0.005,35,3e-08,1.01463321770919
Al2O3,60:40 EG/W,0.01,35,3e-08,1.02940988918881
Al2O3,60:40 EG/W,0.015,35,3e-08,1.04433213430947
Al2O3,60:40 EG/W,0.02,35,3e-08,1.05940211491671
Al2O3,60:40 EG/W,0.025,35,3e-08,1.07462203587508
Al2O3,60:40 EG/W,0.03,35,3e-08,1.08999414614357
Al2O3,60:40 EG/W,0.035,35,3e-08,1.1055207398834
Al2O3,60:40 EG/W,0.04,35,3e-08,1.12120415759945
Al2O3,60:40 EG/W,0.045,35,3e-08,1.1370467873164
Al2O3,60:40 EG/W,0.05,35,3e-08,1.15305106579089
Al2O3,60:40 EG/W,0.055,35,3e-08,1.16921947976098
Al2O3,60:40 EG/W,0.06,35,3e-08,1.18555456723424
CuO,60:40 EG/W,0.005,35,2e-08,1.0145907808412
CuO,60:40 EG/W,0.01,35,2e-08,1.02932418258957
CuO,60:40 EG/W,0.015,35,2e-08,1.04420230663614
CuO,60:40 EG/W,0.02,35,2e-08,1.05922729585849
CuO,60:40 EG/W,0.025,35,2e-08,1.07440133564968
CuO,60:40 EG/W,0.03,35,2e-08,1.08972665497787
CuO,60:40 EG/W,0.035,35,2e-08,1.10520552747783
CuO,60:40 EG/W,0.04,35,2e-08,1.12084027257547
CuO,60:40 EG/W,0.045,35,2e-08,1.1366332566464
CuO,60:40 EG/W,0.05,35,2e-08,1.15258689420998
CuO,60:40 EG/W,0.055,35,2e-08,1.16870364915989
CuO,60:40 EG/W,0.06,35,2e-08,1.18498603603267
Fe,60:40 EG/W,0.005,35,7e-08,1.01487292576981
Fe,60:40 EG/W,0.01,35,7e-08,1.02989405556273
Fe,60:40 EG/W,0.015,35,7e-08,1.04506561568061
Fe,60:40 EG/W,0.02,35,7e-08,1.06038987724068
Fe,60:40 EG/W,0.025,35,7e-08,1.07586915730886
Fe,60:40 EG/W,0.03,35,7e-08,1.0915058200678
Fe,60:40 EG/W,0.035,35,7e-08,1.10730227802051
Fe,60:40 EG/W,0.04,35,7e-08,1.12326099323129
Fe,60:40 EG/W,0.045,35,7e-08,1.13938447860494
Fe,60:40 EG/W,0.05,35,7e-08,1.15567529920591
Fe,60:40 EG/W,0.055,35,7e-08,1.17213607361866
Fe,60:40 EG/W,0.06,35,7e-08,1.18876947535084
TiO2,60:40 EG/W,0.005,35,2.5e-08,1.01326444749594
TiO2,60:40 EG/W,0.01,35,2.5e-08,1.0266467129669
TiO2,60:40 EG/W,0.015,35,2.5e-08,1.04014837314624
TiO2,60:40 EG/W,0.02,35,2.5e-08,1.05377103302815
TiO2,60:40 EG/W,0.025,35,2.5e-08,1.06751632650372
TiO2,60:40 EG/W,0.03,35,2.5e-08,1.08138591701419
TiO2,60:40 EG/W,0.035,35,2.5e-08,1.09538149822205
TiO2,60:40 EG/W,0.04,35,2.5e-08,1.10950479470049
TiO2,60:40 EG/W,0.045,35,2.5e-08,1.12375756264179
TiO2,60:40 EG/W,0.05,35,2.5e-08,1.13814159058533
TiO2,60:40 EG/W,0.055,35,2.5e-08,1.15265870016578
TiO2,60:40 EG/W,0.06,35,2.5e-08,1.16731074688215
MgO,60:40 EG/W,0.005,35,4e-08,1.01474269640215
MgO,60:40 EG/W,0.01,35,4e-08,1.02963100644835
MgO,60:40 EG/W,0.015,35,4e-08,1.04466709818492
MgO,60:40 EG/W,0.02,35,4e-08,1.05985318291299
MgO,60:40 EG/W,0.025,35,4e-08,1.07519151627265
MgO,60:40 EG/W,0.03,35,4e-08,1.09068439935986
MgO,60:40 EG/W,0.035,35,4e-08,1.10633417987726
MgO,60:40 EG/W,0.04,35,4e-08,1.12214325332017
MgO,60:40 EG/W,0.045,35,4e-08,1.13811406419896
MgO,60:40 EG/W,0.05,35,4e-08,1.15424910729915
MgO,60:40 EG/W,0.055,35,4e-08,1.17055092898054
MgO,60:40 EG/W,0.06,35,4e-08,1.1870221285169
SiC,60:40 EG/W,0.005,35,3e-08,1.01504207353714
SiC,60:40 EG/W,0.01,35,3e-08,1.03023574986525
SiC,60:40 EG/W,0.015,35,3e-08,1.04558333250448
SiC,60:40 EG/W,0.02,35,3e-08,1.06108717188015
SiC,60:40 EG/W,0.025,35,3e-08,1.07674966652274
SiC,60:40 EG/W,0.03,35,3e-08,1.09257326430491
SiC,60:40 EG/W,0.035,35,3e-08,1.10856046371688
SiC,60:40 EG/W,0.04,35,3e-08,1.12471381518158
SiC,60:40 EG/W,0.045,35,3e-08,1.141035922411
SiC,60:40 EG/W,0.05,35,3e-08,1.15752944380534
SiC,60:40 EG/W,0.055,35,3e-08,1.17419709389634
SiC,60:40 EG/W,0.06,35,3e-08,1.19104164483672
SiO2,60:40 EG/W,0.005,35,2.5e-08,1.00738292568787
SiO2,60:40 EG/W,0.01,35,2.5e-08,1.01480227941872
SiO2,60:40 EG/W,0.015,35,2.5e-08,1.02225833146838
SiO2,60:40 EG/W,0.02,35,2.5e-08,1.02975135479302
SiO2,60:40 EG/W,0.025,35,2.5e-08,1.03728162506248
SiO2,60:40 EG/W,0.03,35,2.5e-08,1.04484942069408
SiO2,60:40 EG/W,0.035,35,2.5e-08,1.05245502288693
SiO2,60:40 EG/W,0.04,35,2.5e-08,1.06009871565674
SiO2,60:40 EG/W,0.045,35,2.5e-08,1.06778078587121
SiO2,60:40 EG/W,0.05,35,2.5e-08,1.0755015232859
SiO2,60:40 EG/W,0.055,35,2.5e-08,1.08326122058063
SiO2,60:40 EG/W,0.06,35,2.5e-08,1.09106017339655
ZnO,60:40 EG/W,0.005,35,5e-08,1.0138846052798
ZnO,60:40 EG/W,0.01,35,5e-08,1.02789832965801
ZnO,60:40 EG/W,0.015,35,5e-08,1.04204298265199
ZnO,60:40 EG/W,0.02,35,5e-08,1.05632040774999
ZnO,60:40 EG/W,0.025,35,5e-08,1.07073248321213
ZnO,60:40 EG/W,0.03,35,5e-08,1.08528112289411
ZnO,60:40 EG/W,0.035,35,5e-08,1.09996827709449
ZnO,60:40 EG/W,0.04,35,5e-08,1.11479593342618
ZnO,60:40 EG/W,0.045,35,5e-08,1.1297661177132
ZnO,60:40 EG/W,0.05,35,5e-08,1.14488089491332
ZnO,60:40 EG/W,0.055,35,5e-08,1.16014237006762
ZnO,60:40 EG/W,0.06,35,5e-08,1.17555268927779
Al2O3,EG,0.005,35,3e-08,1.01476102778029
Al2O3,EG,0.01,35,3e-08,1.02966803244428
Al2O3,EG,0.015,35,3e-08,1.04472319017595
Al2O3,EG,0.02,35,3e-08,1.05992872063124
Al2O3,EG,0.025,35,3e-08,1.07528688802904
Al2O3,EG,0.03,35,3e-08,1.09080000227513
Al2O3,EG,0.035,35,3e-08,1.10647042012039
Al2O3,EG,0.04,35,3e-08,1.12230054635431
Al2O3,EG,0.045,35,3e-08,1.13829283503534
Al2O3,EG,0.05,35,3e-08,1.15444979075907
Al2O3,EG,0.055,35,3e-08,1.17077396996592
Al2O3,EG,0.06,35,3e-08,1.18726798228958
CuO,EG,0.005,35,2e-08,1.0147306664609
CuO,EG,0.01,35,2e-08,1.02960670843746
CuO,EG,0.015,35,2e-08,1.04463028864676
CuO,EG,0.02,35,2e-08,1.05980361291864
CuO,EG,0.025,35,2e-08,1.07512893127539
CuO,EG,0.03,35,2e-08,1.09060853904399
CuO,EG,0.035,35,2e-08,1.1062447780022
CuO,EG,0.04,35,2e-08,1.12204003755955
CuO,EG,0.045,35,2e-08,1.13799675597459
CuO,EG,0.05,35,2e-08,1.15411742160959
CuO,EG,0.055,35,2e-08,1.17040457422422
CuO,EG,0.06,35,2e-08,1.1868608063094
Fe,EG,0.005,35,7e-08,1.01493189563745
Fe,EG,0.01,35,7e-08,1.03001317581122
Fe,EG,0.015,35,7e-08,1.04524609354355
Fe,EG,0.02,35,7e-08,1.06063294739246
Fe,EG,0.025,35,7e-08,1.07617608260802
Fe,EG,0.03,35,7e-08,1.09187789232399
Fe,EG,0.035,35,7e-08,1.10774081878617
Fe,EG,0.04,35,7e-08,1.12376735461875
Fe,EG,0.045,35,7e-08,1.13996004413003
Fe,EG,0.05,35,7e-08,1.15632148465897
Fe,EG,0.055,35,7e-08,1.1728543279641
Fe,EG,0.06,35,7e-08,1.18956128165625
TiO2,EG,0.005,35,2.5e-08,1.01376445896037
TiO2,EG,0.01,35,2.5e-08,1.0276558069942
TiO2,EG,0.015,35,2.5e-08,1.04167580683634
TiO2,EG,0.02,35,2.5e-08,1.05582625402391
TiO2,EG,0.025,35,2.5e-08,1.07010897766291
TiO2,EG,0.03,35,2.5e-08,1.08452584121641
TiO2,EG,0.035,35,2.5e-08,1.099078743315
TiO2,EG,0.04,35,2.5e-08,1.11376961859035
TiO2,EG,0.045,35,2.5e-08,1.12860043853258
TiO2,EG,0.05,35,2.5e-08,1.14357321237222
TiO2,EG,0.055,35,2.5e-08,1.15868998798767
TiO2,EG,0.06,35,2.5e-08,1.17395285283889
MgO,EG,0.005,35,4e-08,1.01483919864646
MgO,EG,0.01,35,4e-08,1.02982592825097
MgO,EG,0.015,35,4e-08,1.04496239992883
MgO,EG,0.02,35,4e-08,1.06025086920257
MgO,EG,0.025,35,4e-08,1.07569363712235
MgO,EG,0.03,35,4e-08,1.09129305142056
MgO,EG,0.035,35,4e-08,1.10705150770161
MgO,EG,0.04,35,4e-08,1.12297145066843
MgO,EG,0.045,35,4e-08,1.13905537538675
MgO,EG,0.05,35,4e-08,1.15530582858877
MgO,EG,0.055,35,4e-08,1.17172541001739
MgO,EG,0.06,35,4e-08,1.1883167738128
SiC,EG,0.005,35,3e-08,1.01505182602753
SiC,EG,0.01,35,3e-08,1.0302554519883
SiC,EG,0.015,35,3e-08,1.04561318590849
SiC,EG,0.02,35,3e-08,1.06112738284218
SiC,EG,0.025,35,3e-08,1.0768004460752
SiC,EG,0.03,35,3e-08,1.09263482836628
SiC,EG,0.035,35,3e-08,1.10863303322665
SiC,EG,0.04,35,3e-08,1.12479761623958
SiC,EG,0.045,35,3e-08,1.1411311864213
SiC,EG,0.05,35,3e-08,1.15763640762482
SiC,EG,0.055,35,3e-08,1.17431599998829
SiC,EG,0.06,35,3e-08,1.19117274142943
SiO2,EG,0.005,35,2.5e-08,1.00903396102353
SiO2,EG,0.01,35,2.5e-08,1.01812249468393
SiO2,EG,0.015,35,2.5e-08,1.02726609697547
SiO2,EG,0.02,35,2.5e-08,1.03646526992128
SiO2,EG,0.025,35,2.5e-08,1.04572052166523
SiO2,EG,0.03,35,2.5e-08,1.05503236656546
SiO2,EG,0.035,35,2.5e-08,1.06440132528974
SiO2,EG,0.04,35,2.5e-08,1.07382792491245
SiO2,EG,0.045,35,2.5e-08,1.08331269901347
SiO2,EG,0.05,35,2.5e-08,1.09285618777882
SiO2,EG,0.055,35,2.5e-08,1.10245893810324
SiO2,EG,0.06,35,2.5e-08,1.11212150369466
ZnO,EG,0.005,35,5e-08,1.01422044285051
ZnO,EG,0.01,35,5e-08,1.0285763417794
ZnO,EG,0.015,35,5e-08,1.04306964146825
ZnO,EG,0.02,35,5e-08,1.05770232400286
ZnO,EG,0.025,35,5e-08,1.07247640977687
ZnO,EG,0.03,35,5e-08,1.08739395842175
ZnO,EG,0.035,35,5e-08,1.10245706976398
ZnO,EG,0.04,35,5e-08,1.11766788481041
ZnO,EG,0.045,35,5e-08,1.1330285867627
ZnO,EG,0.05,35,5e-08,1.14854140206196
ZnO,EG,0.055,35,5e-08,1.16420860146456
ZnO,EG,0.06,35,5e-08,1.18003250115019
Al2O3,H2O,0.005,40,3e-08,1.01430079716785
Al2O3,H2O,0.01,40,3e-08,1.02873858924762
Al2O3,H2O,0.015,40,3e-08,1.04331535423366
Al2O3,H2O,0.02,40,3e-08,1.05803310838343
Al2O3,H2O,0.025,40,3e-08,1.07289390714712
Al2O3,H2O,0.03,40,3e-08,1.08789984612465
Al2O3,H2O,0.035,40,3e-08,1.10305306205081
Al2O3,H2O,0.04,40,3e-08,1.11835573380952
Al2O3,H2O,0.045,40,3e-08,1.13381008347826
Al2O3,H2O,0.05,40,3e-08,1.14941837740375
Al2O3,H2O,0.055,40,3e-08,1.16518292730991
Al2O3,H2O,0.06,40,3e-08,1.18110609143922
CuO,H2O,0.005,40,2e-08,1.0142390091683
CuO,H2O,0.01,40,2e-08,1.02861382919535
CuO,H2O,0.015,40,2e-08,1.04312641242618
CuO,H2O,0.02,40,2e-08,1.05777874880719
CuO,H2O,0.025,40,2e-08,1.07257286679572
CuO,H2O,0.03,40,2e-08,1.08751083429623
CuO,H2O,0.035,40,2e-08,1.10259475962389
CuO,H2O,0.04,40,2e-08,1.11782679249651
CuO,H2O,0.045,40,2e-08,1.13320912505593
CuO,H2O,0.05,40,2e-08,1.14874399291971
CuO,H2O,0.055,40,2e-08,1.16443367626428
CuO,H2O,0.06,40,2e-08,1.18028050094068
Fe,H2O,0.005,40,7e-08,1.01472269245758
Fe,H2O,0.01,40,7e-08,1.0295906026962
Fe,H2O,0.015,40,7e-08,1.04460588990531
Fe,H2O,0.02,40,7e-08,1.05977075629317
Fe,H2O,0.025,40,7e-08,1.07508744816354
Fe,H2O,0.03,40,7e-08,1.09055825702492
Fe,H2O,0.035,40,7e-08,1.10618552073346
Fe,H2O,0.04,40,7e-08,1.12197162467063
Fe,H2O,0.045,40,7e-08,1.13791900295711
Fe,H2O,0.05,40,7e-08,1.15403013970395
Fe,H2O,0.055,40,7e-08,1.17030757030256
Fe,H2O,0.06,40,7e-08,1.18675388275481
TiO2,H2O,0.005,40,2.5e-08,1.01208051830686
TiO2,H2O,0.01,40,2.5e-08,1.02425872259451
TiO2,H2O,0.015,40,2.5e-08,1.03653580254154
TiO2,H2O,0.02,40,2.5e-08,1.04891296722341
TiO2,H2O,0.025,40,2.5e-08,1.06139144550943
TiO2,H2O,0.03,40,2.5e-08,1.07397248646947
TiO2,H2O,0.035,40,2.5e-08,1.08665735979074
TiO2,H2O,0.04,40,2.5e-08,1.09944735620499
TiO2,H2O,0.045,40,2.5e-08,1.11234378792625
TiO2,H2O,0.05,40,2.5e-08,1.1253479890997
TiO2,H2O,0.055,40,2.5e-08,1.13846131626172
TiO2,H2O,0.06,40,2.5e-08,1.15168514881163
MgO,H2O,0.005,40,4e-08,1.01449831820027
MgO,H2O,0.01,40,4e-08,1.02913745107964
MgO,H2O,0.015,40,4e-08,1.04391946013967
MgO,H2O,0.02,40,4e-08,1.05884644731926
MgO,H2O,0.025,40,4e-08,1.07392055599108
MgO,H2O,0.03,40,4e-08,1.08914397198746
MgO,H2O,0.035,40,4e-08,1.10451892465714
MgO,H2O,0.04,40,4e-08,1.12004768795351
MgO,H2O,0.045,40,4e-08,1.13573258155586
MgO,H2O,0.05,40,4e-08,1.15157597202446
MgO,H2O,0.055,40,4e-08,1.16758027399099
MgO,H2O,0.06,40,4e-08,1.18374795138527
SiC,H2O,0.005,40,3e-08,1.0150170324479
SiC,H2O,0.01,40,3e-08,1.03018516208194
SiC,H2O,0.015,40,3e-08,1.04550668087927
SiC,H2O,0.02,40,3e-08,1.06098392740829
SiC,H2O,0.025,40,3e-08,1.07661928801858
SiC,H2O,0.03,40,3e-08,1.09241519806749
SiC,H2O,0.035,40,3e-08,1.10837414318473
SiC,H2O,0.04,40,3e-08,1.12449866057625
SiC,H2O,0.045,40,3e-08,1.14079134036897
SiC,H2O,0.05,40,3e-08,1.15725482699784
SiC,H2O,0.055,40,3e-08,1.17389182063664
SiC,H2O,0.06,40,3e-08,1.19070507867438
SiO2,H2O,0.005,40,2.5e-08,1.00434304362273
SiO2,H2O,0.01,40,2.5e-08,1.00869868016127
SiO2,H2O,0.015,40,2.5e-08,1.01306696446599
SiO2,H2O,0.02,40,2.5e-08,1.01744795170632
SiO2,H2O,0.025,40,2.5e-08,1.02184169737298
SiO2,H2O,0.03,40,2.5e-08,1.02624825728038
SiO2,H2O,0.035,40,2.5e-08,1.03066768756897
SiO2,H2O,0.04,40,2.5e-08,1.03510004470762
SiO2,H2O,0.045,40,2.5e-08,1.03954538549603
SiO2,H2O,0.05,40,2.5e-08,1.04400376706714
SiO2,H2O,0.055,40,2.5e-08,1.04847524688961
SiO2,H2O,0.06,40,2.5e-08,1.05295988277026
ZnO,H2O,0.005,40,5e-08,1.01306686297608
ZnO,H2O,0.01,40,5e-08,1.02624805252072
ZnO,H2O,0.015,40,5e-08,1.03954507565152
ZnO,H2O,0.02,40,5e-08,1.0529594659897
ZnO,H2O,0.025,40,5e-08,1.06649278434973
ZnO,H2O,0.03,40,5e-08,1.08014661934477
ZnO,H2O,0.035,40,5e-08,1.09392258800829
ZnO,H2O,0.04,40,5e-08,1.10782233643247
ZnO,H2O,0.045,40,5e-08,1.1218475404239
ZnO,H2O,0.05,40,5e-08,1.13599990617714
ZnO,H2O,0.055,40,5e-08,1.15028117096657
ZnO,H2O,0.06,40,5e-08,1.16469310385741
Al2O3,40:60 EG/W,0.005,40,3e-08,1.01453725623099
Al2O3,40:60 EG/W,0.01,40,3e-08,1.0292160863732
Al2O3,40:60 EG/W,0.015,40,3e-08,1.04403856866411
Al2O3,40:60 EG/W,0.02,40,3e-08,1.05900682221792
Al2O3,40:60 EG/W,0.025,40,3e-08,1.07412300803552
Al2O3,40:60 EG/W,0.03,40,3e-08,1.08938933004456
Al2O3,40:60 EG/W,0.035,40,3e-08,1.10480803617069
Al2O3,40:60 EG/W,0.04,40,3e-08,1.12038141944093
Al2O3,40:60 EG/W,0.045,40,3e-08,1.13611181912057
Al2O3,40:60 EG/W,0.05,40,3e-08,1.15200162188448
Al2O3,40:60 EG/W,0.055,40,3e-08,1.16805326302435
Al2O3,40:60 EG/W,0.06,40,3e-08,1.18426922769289
CuO,40:60 EG/W,0.005,40,2e-08,1.0144938269074
CuO,40:60 EG/W,0.01,40,2e-08,1.02912838105249
CuO,40:60 EG/W,0.015,40,2e-08,1.04390572201226
CuO,40:60 EG/W,0.02,40,2e-08,1.05882794975061
CuO,40:60 EG/W,0.025,40,2e-08,1.07389720561314
CuO,40:60 EG/W,0.03,40,2e-08,1.08911567335157
CuO,40:60 EG/W,0.035,40,2e-08,1.10448558017867
CuO,40:60 EG/W,0.04,40,2e-08,1.12000919785489
CuO,40:60 EG/W,0.045,40,2e-08,1.13568884380772
CuO,40:60 EG/W,0.05,40,2e-08,1.15152688228498
CuO,40:60 EG/W,0.055,40,2e-08,1.16752572554329
CuO,40:60 EG/W,0.06,40,2e-08,1.1836878350728
Fe,40:60 EG/W,0.005,40,7e-08,1.01483179808837
Fe,40:60 EG/W,0.01,40,7e-08,1.02981097965375
Fe,40:60 EG/W,0.015,40,7e-08,1.04493975248848
Fe,40:60 EG/W,0.02,40,7e-08,1.06022036870289
Fe,40:60 EG/W,0.025,40,7e-08,1.07565512584299
Fe,40:60 EG/W,0.03,40,7e-08,1.09124636804205
Fe,40:60 EG/W,0.035,40,7e-08,1.10699648720744
Fe,40:60 EG/W,0.04,40,7e-08,1.12290792424394
Fe,40:60 EG/W,0.045,40,7e-08,1.13898317031477
Fe,40:60 EG/W,0.05,40,7e-08,1.15522476814189
Fe,40:60 EG/W,0.055,40,7e-08,1.17163531334672
Fe,40:60 EG/W,0.06,40,7e-08,1.18821745583306
TiO2,40:60 EG/W,0.005,40,2.5e-08,1.01292794931414
TiO2,40:60 EG/W,0.01,40,2.5e-08,1.02596780210476
TiO2,40:60 EG/W,0.015,40,2.5e-08,1.03912101763113
TiO2,40:60 EG/W,0.02,40,2.5e-08,1.05238908063564
TiO2,40:60 EG/W,0.025,40,2.5e-08,1.06577350190246
TiO2,40:60 EG/W,0.03,40,2.5e-08,1.079275818831
TiO2,40:60 EG/W,0.035,40,2.5e-08,1.09289759602462
TiO2,40:60 EG/W,0.04,40,2.5e-08,1.10664042589503
TiO2,40:60 EG/W,0.045,40,2.5e-08,1.12050592928281
TiO2,40:60 EG/W,0.05,40,2.5e-08,1.1344957560947
TiO2,40:60 EG/W,0.055,40,2.5e-08,1.1486115859581
TiO2,40:60 EG/W,0.06,40,2.5e-08,1.16285512889327
MgO,40:60 EG/W,0.005,40,4e-08,1.01467558594083
MgO,40:60 EG/W,0.01,40,4e-08,1.02949545959907
MgO,40:60 EG/W,0.015,40,4e-08,1.0444617594033
MgO,40:60 EG/W,0.02,40,4e-08,1.05957666624893
MgO,40:60 EG/W,0.025,40,4e-08,1.07484240455763
MgO,40:60 EG/W,0.03,40,4e-08,1.09026124336863
MgO,40:60 EG/W,0.035,40,4e-08,1.10583549746304
MgO,40:60 EG/W,0.04,40,4e-08,1.12156752852236
MgO,40:60 EG/W,0.045,40,4e-08,1.13745974632231
MgO,40:60 EG/W,0.05,40,4e-08,1.15351460996339
MgO,40:60 EG/W,0.055,40,4e-08,1.16973462913939
MgO,40:60 EG/W,0.06,40,4e-08,1.18612236544519
SiC,40:60 EG/W,0.005,40,3e-08,1.01503524631798
SiC,40:60 EG/W,0.01,40,3e-08,1.03022195749434
SiC,40:60 EG/W,0.015,40,3e-08,1.04556243389827
SiC,40:60 EG/W,0.02,40,3e-08,1.06105902271842
SiC,40:60 EG/W,0.025,40,3e-08,1.07671411916008
SiC,40:60 EG/W,0.03,40,3e-08,1.09253016767938
SiC,40:60 EG/W,0.035,40,3e-08,1.10850966325571
SiC,40:60 EG/W,0.04,40,3e-08,1.12465515270381
SiC,40:60 EG/W,0.045,40,3e-08,1.14096923602693
SiC,40:60 EG/W,0.05,40,3e-08,1.15745456781265
SiC,40:60 EG/W,0.055,40,3e-08,1.17411385867283
SiC,40:60 EG/W,0.06,40,3e-08,1.19094987672946
SiO2,40:60 EG/W,0.005,40,2.5e-08,1.00641003744982
SiO2,40:60 EG/W,0.01,40,2.5e-08,1.01284752594045
SiO2,40:60 EG/W,0.015,40,2.5e-08,1.01931264218926
SiO2,40:60 EG/W,0.02,40,2.5e-08,1.02580556443373
SiO2,40:60 EG/W,0.025,40,2.5e-08,1.0323264724478
SiO2,40:60 EG/W,0.03,40,2.5e-08,1.03887554755849
SiO2,40:60 EG/W,0.035,40,2.5e-08,1.04545297266271
SiO2,40:60 EG/W,0.04,40,2.5e-08,1.05205893224425
SiO2,40:60 EG/W,0.045,40,2.5e-08,1.05869361239105
SiO2,40:60 EG/W,0.05,40,2.5e-08,1.06535720081271
SiO2,40:60 EG/W,0.055,40,2.5e-08,1.07204988685811
SiO2,40:60 EG/W,0.06,40,2.5e-08,1.07877186153342
ZnO,40:60 EG/W,0.005,40,5e-08,1.01365545470347
ZnO,40:60 EG/W,0.01,40,5e-08,1.02743579214591
ZnO,40:60 EG/W,0.015,40,5e-08,1.04134273332524
ZnO,40:60 EG/W,0.02,40,5e-08,1.05537803100788
ZnO,40:60 EG/W,0.025,40,5e-08,1.06954347046516
ZnO,40:60 EG/W,0.03,40,5e-08,1.08384087023037
ZnO,40:60 EG/W,0.035,40,5e-08,1.09827208287698
ZnO,40:60 EG/W,0.04,40,5e-08,1.11283899581887
ZnO,40:60 EG/W,0.045,40,5e-08,1.12754353213328
ZnO,40:60 EG/W,0.05,40,5e-08,1.14238765140707
ZnO,40:60 EG/W,0.055,40,5e-08,1.15737335060735
ZnO,40:60 EG/W,0.06,40,5e-08,1.17250266497699
Al2O3,60:40 EG/W,0.005,40,3e-08,1.01462295490917
Al2O3,60:40 EG/W,0.01,40,3e-08,1.02938916194833
Al2O3,60:40 EG/W,0.015,40,3e-08,1.04430073650911
Al2O3,60:40 EG/W,0.02,40,3e-08,1.05935983583956
Al2O3,60:40 EG/W,0.025,40,3e-08,1.07456866008456
Al2O3,60:40 EG/W,0.03,40,3e-08,1.08992945335741
Al2O3,60:40 EG/W,0.035,40,3e-08,1.10544450484365
Al2O3,60:40 EG/W,0.04,40,3e-08,1.1211161499384
Al2O3,60:40 EG/W,0.045,40,3e-08,1.13694677141823
Al2O3,60:40 EG/W,0.05,40,3e-08,1.1529388006489
Al2O3,60:40 EG/W,0.055,40,3e-08,1.16909471883026
Al2O3,60:40 EG/W,0.06,40,3e-08,1.18541705827956
CuO,60:40 EG/W,0.005,40,2e-08,1.01458628831449
CuO,60:40 EG/W,0.01,40,2e-08,1.02931510950875
CuO,60:40 EG/W,0.015,40,2e-08,1.0441885630238
CuO,60:40 EG/W,0.02,40,2e-08,1.05920878973582
CuO,60:40 EG/W,0.025,40,2e-08,1.07437797298339
CuO,60:40 EG/W,0.03,40,2e-08,1.08969833962549
CuO,60:40 EG/W,0.035,40,2e-08,1.10517216113131
CuO,60:40 EG/W,0.04,40,2e-08,1.12080175470295
CuO,60:40 EG/W,0.045,40,2e-08,1.13658948443221
CuO,60:40 EG/W,0.05,40,2e-08,1.15253776249265
CuO,60:40 EG/W,0.055,40,2e-08,1.16864905036824
CuO,60:40 EG/W,0.06,40,2e-08,1.18492586011982
Fe,60:40 EG/W,0.005,40,7e-08,1.01487102469678
Fe,60:40 EG/W,0.01,40,7e-08,1.02989021543754
Fe,60:40 EG/W,0.015,40,7e-08,1.04505979766628
Fe,60:40 EG/W,0.02,40,7e-08,1.06038204161927
Fe,60:40 EG/W,0.025,40,7e-08,1.07585926345769
Fe,60:40 EG/W,0.03,40,7e-08,1.09149382643485
Fe,60:40 EG/W,0.035,40,7e-08,1.10728814209908
Fe,60:40 EG/W,0.04,40,7e-08,1.12324467153383
Fe,60:40 EG/W,0.045,40,7e-08,1.13936592663603
Fe,60:40 EG/W,0.05,40,7e-08,1.15565447143435
Fe,60:40 EG/W,0.055,40,7e-08,1.17211292344867
Fe,60:40 EG/W,0.06,40,7e-08,1.18874395509231
TiO2,60:40 EG/W,0.005,40,2.5e-08,1.01324867660404
TiO2,60:40 EG/W,0.01,40,2.5e-08,1.0266148905674
TiO2,60:40 EG/W,0.015,40,2.5e-08,1.04010021298113
TiO2,60:40 EG/W,0.02,40,2.5e-08,1.05370624306209
TiO2,60:40 EG/W,0.025,40,2.5e-08,1.06743460878513
TiO2,60:40 EG/W,0.03,40,2.5e-08,1.08128696753248
TiO2,60:40 EG/W,0.035,40,2.5e-08,1.09526500676076
