particle,fluid,phi ,T,size,k_ratio
TiO2,H2O,0.006,49.61538462,2.10E-08,1.037617261
TiO2,H2O,0.006,59.61538462,2.10E-08,1.037708724
TiO2,H2O,0.006,69.61538462,2.10E-08,1.038714822
TiO2,H2O,0.008,29.87179487,2.10E-08,1.038717167
TiO2,H2O,0.008,39.74358974,2.10E-08,1.040270872
TiO2,H2O,0.008,49.74358974,2.10E-08,1.042374531
TiO2,H2O,0.008,59.61538462,2.10E-08,1.043013602
TiO2,H2O,0.008,70.12820513,2.10E-08,1.044207317
TiO2,H2O,0.01,29.87179487,2.10E-08,1.044204972
TiO2,H2O,0.01,39.87179487,2.10E-08,1.045576923
TiO2,H2O,0.01,49.87179487,2.10E-08,1.048778143
TiO2,H2O,0.01,59.74358974,2.10E-08,1.050514775
TiO2,H2O,0.01,69.48717949,2.10E-08,1.051884381
TiO2,40:60 EG/W,0.002,29.98290635,2.10E-08,1.027251554
TiO2,40:60 EG/W,0.002,39.81004679,2.10E-08,1.036540886
TiO2,40:60 EG/W,0.002,49.80214098,2.10E-08,1.048399607
TiO2,40:60 EG/W,0.002,59.62757206,2.10E-08,1.060252986
TiO2,40:60 EG/W,0.002,69.62052093,2.10E-08,1.070829683
TiO2,40:60 EG/W,0.004,29.97777825,2.10E-08,1.034943698
TiO2,40:60 EG/W,0.004,39.63569155,2.10E-08,1.048073759
TiO2,40:60 EG/W,0.004,49.6294951,2.10E-08,1.057368432
TiO2,40:60 EG/W,0.004,59.78996175,2.10E-08,1.066668447
TiO2,40:60 EG/W,0.004,69.61624752,2.10E-08,1.077239803
TiO2,40:60 EG/W,0.006,29.80256832,2.10E-08,1.047758595
TiO2,40:60 EG/W,0.006,39.79551719,2.10E-08,1.058335292
TiO2,40:60 EG/W,0.006,49.78932074,2.10E-08,1.067629965
TiO2,40:60 EG/W,0.006,59.78312429,2.10E-08,1.076924638
TiO2,40:60 EG/W,0.006,69.77778253,2.10E-08,1.084937288
TiO2,40:60 EG/W,0.008,29.96324865,2.10E-08,1.056738104
TiO2,40:60 EG/W,0.008,39.95790688,2.10E-08,1.064750753
TiO2,40:60 EG/W,0.008,49.78590201,2.10E-08,1.072758061
TiO2,40:60 EG/W,0.008,59.60962373,2.10E-08,1.087175488
TiO2,40:60 EG/W,0.008,69.93248008,2.10E-08,1.102890964
TiO2,40:60 EG/W,0.01,29.78974808,2.10E-08,1.066988953
TiO2,40:60 EG/W,0.01,39.94936006,2.10E-08,1.077570992
TiO2,40:60 EG/W,0.01,49.77564582,2.10E-08,1.088142347
TiO2,40:60 EG/W,0.01,59.60278627,2.10E-08,1.097431679
TiO2,40:60 EG/W,0.01,69.92051452,2.10E-08,1.120839298
SiO2,H2O,0.010342857,25,1.20E-08,1.032801484
SiO2,H2O,0.019942857,25,1.20E-08,1.09090538
SiO2,H2O,0.03,25,1.20E-08,1.165257885
SiO2,H2O,0.040057143,25,1.20E-08,1.231818182
ZnO,EG,0.010021107,30,6.72E-08,1.027333333
ZnO,EG,0.02009112,30,6.72E-08,1.068
ZnO,EG,0.030080824,30,6.72E-08,1.104666667
ZnO,EG,0.02,9.763313609,6.72E-08,1.05260274
ZnO,EG,0.02,20.17751479,6.72E-08,1.060547945
ZnO,EG,0.02,29.8816568,6.72E-08,1.068630137
ZnO,EG,0.02,40.0591716,6.72E-08,1.07260274
ZnO,EG,0.02,50,6.72E-08,1.076712329
ZnO,EG,0.009900815,25,6.72E-08,1.0284375
ZnO,EG,0.02005231,25,6.72E-08,1.0678125
ZnO,EG,0.030136209,25,6.72E-08,1.105
ZnO,EG,0.03,19.92682927,6.72E-08,1.071417323
ZnO,EG,0.03,29.87804878,6.72E-08,1.078582677
ZnO,EG,0.03,40.04878049,6.72E-08,1.089212598
ZnO,EG,0.03,49.92682927,6.72E-08,1.096456693
Al2O3,EG,0.04,25.0861244,4.50E-08,1.121507073
Al2O3,EG,0.04,35.32535885,4.50E-08,1.12411149
Al2O3,EG,0.04,45.0861244,4.50E-08,1.125437204
Al2O3,EG,0.04,55.22966507,4.50E-08,1.130667976
Al2O3,EG,0.04,65.46889952,4.50E-08,1.133927415
Al2O3,H2O,0.037,25.04564762,4.50E-08,1.061038961
Al2O3,H2O,0.037,34.99300856,4.50E-08,1.065584416
Al2O3,H2O,0.037,45.31595634,4.50E-08,1.07012987
Al2O3,H2O,0.037,55.26413024,4.50E-08,1.074025974
Al2O3,H2O,0.037,65.03020141,4.50E-08,1.073376623
Al2O3,H2O,0.036544503,25,4.50E-08,1.061697248
Al2O3,H2O,0.044712042,25,4.50E-08,1.08233945
Al2O3,H2O,0.056858639,25,4.50E-08,1.103669725
Al2O3,H2O,0.074031414,25,4.50E-08,1.126376147
Al2O3,H2O,0.092879581,25,4.50E-08,1.166972477
Al2O3,EG,0.024931507,25,4.50E-08,1.066981132
Al2O3,EG,0.040136986,25,4.50E-08,1.122169811
Al2O3,EG,0.060273973,25,4.50E-08,1.192924528
Al2O3,EG,0.010136986,25,4.50E-08,1.038679245
Al2O3,EG,0.01,25.15057959,4.50E-08,1.019298871
Al2O3,EG,0.01,35.14870391,4.50E-08,1.02205612
Al2O3,EG,0.01,45.04554151,4.50E-08,1.023704843
Al2O3,EG,0.01,54.94162884,4.50E-08,1.026456465
Al2O3,EG,0.01,65.04254042,4.50E-08,1.028116442
Al2O3,EG,0.025,25.13257306,4.50E-08,1.045768466
Al2O3,EG,0.025,35.13069738,4.50E-08,1.048525716
Al2O3,EG,0.025,45.23160896,4.50E-08,1.050185692
Al2O3,EG,0.025,55.22898301,4.50E-08,1.054045842
Al2O3,EG,0.025,65.12582061,4.50E-08,1.055694564
Al2O3,EG,0.04,25.09430919,4.50E-08,1.102016356
Al2O3,EG,0.04,34.99114679,4.50E-08,1.103665079
Al2O3,EG,0.04,45.09280864,4.50E-08,1.104222156
Al2O3,EG,0.04,55.08943242,4.50E-08,1.109185205
Al2O3,EG,0.04,65.18959373,4.50E-08,1.111948081
Al2O3,EG,0.06,25.0485426,4.50E-08,1.169293244
Al2O3,EG,0.06,34.83884158,4.50E-08,1.177553738
Al2O3,EG,0.06,44.8369659,4.50E-08,1.180310988
Al2O3,EG,0.06,55.14195146,4.50E-08,1.181982219
Al2O3,EG,0.06,65.03878906,4.50E-08,1.183630941
Al2O3,EG,0.08,24.96226132,4.50E-08,1.296126721
Al2O3,EG,0.08,34.95963537,4.50E-08,1.29998687
Al2O3,EG,0.08,44.85647297,4.50E-08,1.301635593
Al2O3,EG,0.08,54.95663428,4.50E-08,1.304398469
Al2O3,EG,0.08,64.95700942,4.50E-08,1.30384702
Al2O3,H2O,0.036467199,25,4.50E-08,1.060416667
Al2O3,H2O,0.044507979,25,4.50E-08,1.08125
Al2O3,H2O,0.056382979,25,4.50E-08,1.1
Al2O3,H2O,0.073559397,25,4.50E-08,1.127083333
Al2O3,H2O,0.091985816,25,4.50E-08,1.166666667
Al2O3,H2O,0.036651152,65,4.50E-08,1.073958333
Al2O3,H2O,0.04491578,65,4.50E-08,1.089583333
Al2O3,H2O,0.073331117,65,4.50E-08,1.134375
Al2O3,H2O,0.091963652,65,4.50E-08,1.177083333
Al2O3,EG,0.010124113,25,4.50E-08,1.041666667
Al2O3,EG,0.024541223,25,4.50E-08,1.065625
Al2O3,EG,0.039738475,25,4.50E-08,1.122916667
Al2O3,EG,0.05916445,25,4.50E-08,1.192708333
Al2O3,EG,0.078681294,25,4.50E-08,1.319791667
Al2O3,EG,0.009463652,65,4.50E-08,1.052083333
Al2O3,EG,0.024727394,65,4.50E-08,1.078125
Al2O3,EG,0.039281915,65,4.50E-08,1.1375
Al2O3,EG,0.059767287,65,4.50E-08,1.209375
Al2O3,EG,0.079075798,65,4.50E-08,1.334375
Al2O3,H2O,0.037,25.01509421,4.50E-08,1.061575563
Al2O3,H2O,0.037,34.95661663,4.50E-08,1.066398714
Al2O3,H2O,0.037,44.90013828,4.50E-08,1.06977492
Al2O3,H2O,0.037,55.04824817,4.50E-08,1.075080386
Al2O3,H2O,0.037,64.99776752,4.50E-08,1.074115756
Al2O3,H2O,0.045,25.19435883,4.50E-08,1.081832797
Al2O3,H2O,0.045,35.03491995,4.50E-08,1.084726688
Al2O3,H2O,0.045,45.08273495,4.50E-08,1.087620579
Al2O3,H2O,0.045,55.02758942,4.50E-08,1.090032154
Al2O3,H2O,0.045,64.97910801,4.50E-08,1.087620579
Al2O3,H2O,0.057,24.96044849,4.50E-08,1.101125402
Al2O3,H2O,0.057,35.0202589,4.50E-08,1.095337621
Al2O3,H2O,0.057,45.06140979,4.50E-08,1.103054662
Al2O3,H2O,0.057,54.90596938,4.50E-08,1.103054662
Al2O3,H2O,0.057,64.96111491,4.50E-08,1.100643087
Al2O3,H2O,0.074,25.03008847,4.50E-08,1.125723473
Al2O3,H2O,0.074,35.08390117,4.50E-08,1.124276527
Al2O3,H2O,0.074,44.81417123,4.50E-08,1.131993569
Al2O3,H2O,0.074,54.86331906,4.50E-08,1.13392283
Al2O3,H2O,0.074,64.91713177,4.50E-08,1.132475884
Al2O3,H2O,0.093,24.86981657,4.50E-08,1.166720257
Al2O3,H2O,0.093,34.92629492,4.50E-08,1.163344051
Al2O3,H2O,0.093,44.76219116,4.50E-08,1.169614148
Al2O3,H2O,0.093,54.80200923,4.50E-08,1.17829582
Al2O3,H2O,0.093,64.85648835,4.50E-08,1.176366559
