particle,fluid,phi,T,size,k_ratio
MgO,EG,0.03,55,4e-08,1.12163961048509
MgO,EG,0.035,55,4e-08,1.14287841639465
MgO,EG,0.04,55,4e-08,1.16440820847336
MgO,EG,0.045,55,4e-08,1.18623500803361
MgO,EG,0.05,55,4e-08,1.20836500367189
SiC,EG,0.005,55,4e-08,1.02004283107573
SiC,EG,0.01,55,4e-08,1.04035527346112
SiC,EG,0.015,55,4e-08,1.06094280411259
SiC,EG,0.02,55,4e-08,1.08181104934506
SiC,EG,0.025,55,4e-08,1.10296578995825
SiC,EG,0.03,55,4e-08,1.12441296657554
SiC,EG,0.035,55,4e-08,1.14615868520575
SiC,EG,0.04,55,4e-08,1.1682092230389
SiC,EG,0.045,55,4e-08,1.19057103448729
SiC,EG,0.05,55,4e-08,1.21325075748436
SiO2,EG,0.005,55,4e-08,1.01089605706416
SiO2,EG,0.01,55,4e-08,1.02187155202129
SiO2,EG,0.015,55,4e-08,1.03292735676467
SiO2,EG,0.02,55,4e-08,1.04406435599405
SiO2,EG,0.025,55,4e-08,1.05528344745165
SiO2,EG,0.03,55,4e-08,1.0665855421634
SiO2,EG,0.035,55,4e-08,1.07797156468551
SiO2,EG,0.04,55,4e-08,1.08944245335666
SiO2,EG,0.045,55,4e-08,1.1009991605557
SiO2,EG,0.05,55,4e-08,1.11264265296531
ZnO,EG,0.005,55,4e-08,1.01849491977639
ZnO,EG,0.01,55,4e-08,1.03721929551433
ZnO,EG,0.015,55,4e-08,1.05617742396211
ZnO,EG,0.02,55,4e-08,1.07537370982196
ZnO,EG,0.025,55,4e-08,1.09481266916185
ZnO,EG,0.03,55,4e-08,1.11449893295755
ZnO,EG,0.035,55,4e-08,1.13443725077064
ZnO,EG,0.04,55,4e-08,1.15463249456881
ZnO,EG,0.045,55,4e-08,1.17508966269473
ZnO,EG,0.05,55,4e-08,1.1958138839904
Al2O3,EG,0.005,55,5e-08,1.0184192175406
Al2O3,EG,0.01,55,5e-08,1.03706601071946
Al2O3,EG,0.015,55,5e-08,1.05594462341439
Al2O3,EG,0.02,55,5e-08,1.07505940568415
Al2O3,EG,0.025,55,5e-08,1.0944148171102
Al2O3,EG,0.03,55,5e-08,1.11401543026532
Al2O3,EG,0.035,55,5e-08,1.13386593431503
Al2O3,EG,0.04,55,5e-08,1.15397113875752
Al2O3,EG,0.045,55,5e-08,1.17433597730857
Al2O3,EG,0.05,55,5e-08,1.19496551193786
CuO,EG,0.005,55,5e-08,1.01839798329997
CuO,EG,0.01,55,5e-08,1.03702301621127
CuO,EG,0.015,55,5e-08,1.05587932786045
CuO,EG,0.02,55,5e-08,1.0749712530617
CuO,EG,0.025,55,5e-08,1.0943032356391
CuO,EG,0.03,55,5e-08,1.1138798318749
CuO,EG,0.035,55,5e-08,1.13370571408968
CuO,EG,0.04,55,5e-08,1.15378567435997
CuO,EG,0.045,55,5e-08,1.17412462837989
CuO,EG,0.05,55,5e-08,1.19472761947306
Fe,EG,0.005,55,5e-08,1.01874487748535
Fe,EG,0.01,55,5e-08,1.03772547477159
Fe,EG,0.015,55,5e-08,1.05694626631291
Fe,EG,0.02,55,5e-08,1.07641184053058
Fe,EG,0.025,55,5e-08,1.09612690346474
Fe,EG,0.03,55,5e-08,1.11609628256749
Fe,EG,0.035,55,5e-08,1.13632493064368
Fe,EG,0.04,55,5e-08,1.15681792994628
Fe,EG,0.045,55,5e-08,1.1775804964333
Fe,EG,0.05,55,5e-08,1.1986179841938
TiO2,EG,0.005,55,5e-08,1.0168749189144
TiO2,EG,0.01,55,5e-08,1.03394075365073
TiO2,EG,0.015,55,5e-08,1.05120076255419
TiO2,EG,0.02,55,5e-08,1.0686582785408
TiO2,EG,0.025,55,5e-08,1.08631671124293
TiO2,EG,0.03,55,5e-08,1.1041795492294
TiO2,EG,0.035,55,5e-08,1.12225036230307
TiO2,EG,0.04,55,5e-08,1.14053280387921
TiO2,EG,0.045,55,5e-08,1.15903061344788
TiO2,EG,0.05,55,5e-08,1.17774761912388
MgO,EG,0.005,55,5e-08,1.0185826131093
MgO,EG,0.01,55,5e-08,1.03739687007463
MgO,EG,0.015,55,5e-08,1.05644712943957
MgO,EG,0.02,55,5e-08,1.07573785978328
MgO,EG,0.025,55,5e-08,1.095273643215
MgO,EG,0.03,55,5e-08,1.1150591790026
MgO,EG,0.035,55,5e-08,1.1350992873411
MgO,EG,0.04,55,5e-08,1.15539891326774
MgO,EG,0.045,55,5e-08,1.17596313072998
MgO,EG,0.05,55,5e-08,1.19679714681376
SiC,EG,0.005,55,5e-08,1.01896670466444
SiC,EG,0.01,55,5e-08,1.03817475912285
SiC,EG,0.015,55,5e-08,1.0576287996082
SiC,EG,0.02,55,5e-08,1.07733358186564
SiC,EG,0.025,55,5e-08,1.0972939850284
SiC,EG,0.03,55,5e-08,1.1175150156456
SiC,EG,0.035,55,5e-08,1.1380018118688
SiC,EG,0.04,55,5e-08,1.15875964780476
SiC,EG,0.045,55,5e-08,1.17979393804207
SiC,EG,0.05,55,5e-08,1.20111024235987
SiO2,EG,0.005,55,5e-08,1.01047813783052
SiO2,EG,0.01,55,5e-08,1.02102972645181
SiO2,EG,0.015,55,5e-08,1.03165554090536
SiO2,EG,0.02,55,5e-08,1.04235636717534
SiO2,EG,0.025,55,5e-08,1.05313300238235
SiO2,EG,0.03,55,5e-08,1.06398625498137
SiO2,EG,0.035,55,5e-08,1.07491694496399
SiO2,EG,0.04,55,5e-08,1.08592590406483
SiO2,EG,0.045,55,5e-08,1.09701397597262
SiO2,EG,0.05,55,5e-08,1.10818201654564
ZnO,EG,0.005,55,5e-08,1.01757392544946
ZnO,EG,0.01,55,5e-08,1.03535495937234
ZnO,EG,0.015,55,5e-08,1.0533467846257
ZnO,EG,0.02,55,5e-08,1.07155317190659
ZnO,EG,0.025,55,5e-08,1.0899779823867
ZnO,EG,0.03,55,5e-08,1.10862517044223
ZnO,EG,0.035,55,5e-08,1.12749878648332
ZnO,EG,0.04,55,5e-08,1.14660297988715
ZnO,EG,0.045,55,5e-08,1.16594200203918
ZnO,EG,0.05,55,5e-08,1.18552020948728
Al2O3,EG,0.005,55,6e-08,1.01776660047727
Al2O3,EG,0.01,55,6e-08,1.03574488934389
Al2O3,EG,0.015,55,6e-08,1.05393867266346
Al2O3,EG,0.02,55,6e-08,1.07235184829146
Al2O3,EG,0.025,55,6e-08,1.09098840865929
Al2O3,EG,0.03,55,6e-08,1.10985244366021
Al2O3,EG,0.035,55,6e-08,1.1289481436416
Al2O3,EG,0.04,55,6e-08,1.14827980250817
Al2O3,EG,0.045,55,6e-08,1.16785182094084
Al2O3,EG,0.05,55,6e-08,1.1876687097366
CuO,EG,0.005,55,6e-08,1.01774689200889
CuO,EG,0.01,55,6e-08,1.03570500162043
CuO,EG,0.015,55,6e-08,1.05387812217055
CuO,EG,0.02,55,6e-08,1.07227013837681
CuO,EG,0.025,55,6e-08,1.09088502910685
CuO,EG,0.03,55,6e-08,1.10972687024797
CuO,EG,0.035,55,6e-08,1.12879983768248
CuO,EG,0.04,55,6e-08,1.1481082103731
CuO,EG,0.045,55,6e-08,1.16765637356332
CuO,EG,0.05,55,6e-08,1.18744882209783
Fe,EG,0.005,55,6e-08,1.01806787783751
Fe,EG,0.01,55,6e-08,1.03635470647349
Fe,EG,0.015,55,6e-08,1.0548644901159
Fe,EG,0.02,55,6e-08,1.07360133121106
Fe,EG,0.025,55,6e-08,1.09256943347492
Fe,EG,0.03,55,6e-08,1.11177310503731
Fe,EG,0.035,55,6e-08,1.13121676170401
Fe,EG,0.04,55,6e-08,1.15090493034194
Fe,EG,0.045,55,6e-08,1.17084225239289
Fe,EG,0.05,55,6e-08,1.19103348752138
TiO2,EG,0.005,55,6e-08,1.01632126132388
TiO2,EG,0.01,55,6e-08,1.03282108313937
TiO2,EG,0.015,55,6e-08,1.04950241183814
TiO2,EG,0.02,55,6e-08,1.06636825899416
TiO2,EG,0.025,55,6e-08,1.08342170317621
TiO2,EG,0.03,55,6e-08,1.10066589182128
TiO2,EG,0.035,55,6e-08,1.11810404317114
TiO2,EG,0.04,55,6e-08,1.13573944827459
TiO2,EG,0.045,55,6e-08,1.15357547305814
TiO2,EG,0.05,55,6e-08,1.17161556046767
MgO,EG,0.005,55,6e-08,1.01791801603917
MgO,EG,0.01,55,6e-08,1.03605135499736
MgO,EG,0.015,55,6e-08,1.05440392167833
MgO,EG,0.02,55,6e-08,1.07297971587628
MgO,EG,0.025,55,6e-08,1.09178283528212
MgO,EG,0.03,55,6e-08,1.1108174784969
MgO,EG,0.035,55,6e-08,1.13008794815736
MgO,EG,0.04,55,6e-08,1.14959865417837
MgO,EG,0.045,55,6e-08,1.16935411711735
MgO,EG,0.05,55,6e-08,1.18935897166612
SiC,EG,0.005,55,6e-08,1.01827140897996
SiC,EG,0.01,55,6e-08,1.03676674470303
SiC,EG,0.015,55,6e-08,1.05549014907867
SiC,EG,0.02,55,6e-08,1.074445866799
SiC,EG,0.025,55,6e-08,1.09363824854697
SiC,EG,0.03,55,6e-08,1.11307175432537
SiC,EG,0.035,55,6e-08,1.13275095691218
SiC,EG,0.04,55,6e-08,1.15268054544774
SiC,EG,0.045,55,6e-08,1.17286532915975
SiC,EG,0.05,55,6e-08,1.19331024123233
SiO2,EG,0.005,55,6e-08,1.01020831175513
SiO2,EG,0.01,55,6e-08,1.02048633380432
SiO2,EG,0.015,55,6e-08,1.03083478264817
SiO2,EG,0.02,55,6e-08,1.04125438464019
SiO2,EG,0.025,55,6e-08,1.05174587615678
SiO2,EG,0.03,55,6e-08,1.0623100037707
SiO2,EG,0.035,55,6e-08,1.07294752442816
SiO2,EG,0.04,55,6e-08,1.08365920562963
SiO2,EG,0.045,55,6e-08,1.09444582561441
SiO2,EG,0.05,55,6e-08,1.10530817354915
ZnO,EG,0.005,55,6e-08,1.01697800818324
ZnO,EG,0.01,55,6e-08,1.03414927861037
ZnO,EG,0.015,55,6e-08,1.05151713005346
ZnO,EG,0.02,55,6e-08,1.06908495771028
ZnO,EG,0.025,55,6e-08,1.08685623541708
ZnO,EG,0.03,55,6e-08,1.10483451793849
ZnO,EG,0.035,55,6e-08,1.12302344333809
ZnO,EG,0.04,55,6e-08,1.14142673543273
ZnO,EG,0.045,55,6e-08,1.16004820633405
ZnO,EG,0.05,55,6e-08,1.17889175908113
Al2O3,EG,0.005,55,7e-08,1.01731021109321
Al2O3,EG,0.01,55,7e-08,1.03482134379027
Al2O3,EG,0.015,55,7e-08,1.05253691669171
Al2O3,EG,0.02,55,7e-08,1.07046053103887
Al2O3,EG,0.025,55,7e-08,1.08859587315444
Al2O3,EG,0.03,55,7e-08,1.10694671697006
Al2O3,EG,0.035,55,7e-08,1.12551692664445
Al2O3,EG,0.04,55,7e-08,1.14431045927608
Al2O3,EG,0.045,55,7e-08,1.1633313677143
Al2O3,EG,0.05,55,7e-08,1.18258380347307
CuO,EG,0.005,55,7e-08,1.01729156182449
CuO,EG,0.01,55,7e-08,1.03478361130409
CuO,EG,0.015,55,7e-08,1.05247965561318
CuO,EG,0.02,55,7e-08,1.07038328420825
CuO,EG,0.025,55,7e-08,1.08849817125527
CuO,EG,0.03,55,7e-08,1.10682807814328
CuO,EG,0.035,55,7e-08,1.12537685608824
CuO,EG,0.04,55,7e-08,1.14414844883058
CuO,EG,0.045,55,7e-08,1.16314689543057
CuO,EG,0.05,55,7e-08,1.18237633316567
Fe,EG,0.005,55,7e-08,1.01759457868178
Fe,EG,0.01,55,7e-08,1.03539675435676
Fe,EG,0.015,55,7e-08,1.05341022295884
Fe,EG,0.02,55,7e-08,1.07163876867931
Fe,EG,0.025,55,7e-08,1.09008626661708
Fe,EG,0.03,55,7e-08,1.10875668552507
Fe,EG,0.035,55,7e-08,1.12765409065667
Fe,EG,0.04,55,7e-08,1.14678264671671
Fe,EG,0.045,55,7e-08,1.16614662092138
Fe,EG,0.05,55,7e-08,1.1857503861718
TiO2,EG,0.005,55,7e-08,1.01593377060501
TiO2,EG,0.01,55,7e-08,1.03203770167307
TiO2,EG,0.015,55,7e-08,1.048314533612
TiO2,EG,0.02,55,7e-08,1.06476706599232
TiO2,EG,0.025,55,7e-08,1.08139815915252
TiO2,EG,0.03,55,7e-08,1.09821073585687
TiO2,EG,0.035,55,7e-08,1.11520778300778
TiO2,EG,0.04,55,7e-08,1.1323923534148
TiO2,EG,0.045,55,7e-08,1.1497675676226
TiO2,EG,0.05,55,7e-08,1.16733661580002
MgO,EG,0.005,55,7e-08,1.01745331418887
MgO,EG,0.01,55,7e-08,1.03511089554151
MgO,EG,0.015,55,7e-08,1.0529763511676
MgO,EG,0.02,55,7e-08,1.07105337360924
MgO,EG,0.025,55,7e-08,1.08934574338532
MgO,EG,0.03,55,7e-08,1.1078573316273
MgO,EG,0.035,55,7e-08,1.12659210281042
MgO,EG,0.04,55,7e-08,1.14555411758418
MgO,EG,0.045,55,7e-08,1.16474753570653
MgO,EG,0.05,55,7e-08,1.18417661908612
SiC,EG,0.005,55,7e-08,1.01778544671939
SiC,EG,0.01,55,7e-08,1.03578303251151
SiC,EG,0.015,55,7e-08,1.05399657563752
SiC,EG,0.02,55,7e-08,1.07242998654412
SiC,EG,0.025,55,7e-08,1.09108727066252
SiC,EG,0.03,55,7e-08,1.10997253131002
SiC,EG,0.035,55,7e-08,1.1290899726986
SiC,EG,0.04,55,7e-08,1.14844390305519
SiC,EG,0.045,55,7e-08,1.16803873785843
SiC,EG,0.05,55,7e-08,1.18787900319705
SiO2,EG,0.005,55,7e-08,1.01001977856525
SiO2,EG,0.01,55,7e-08,1.02010671206469
SiO2,EG,0.015,55,7e-08,1.03026147790084
SiO2,EG,0.02,55,7e-08,1.0404847626177
SiO2,EG,0.025,55,7e-08,1.05077726205552
SiO2,EG,0.03,55,7e-08,1.06113968150862
SiO2,EG,0.035,55,7e-08,1.07157273588654
SiO2,EG,0.04,55,7e-08,1.08207714987846
SiO2,EG,0.045,55,7e-08,1.09265365812095
SiO2,EG,0.05,55,7e-08,1.10330300536929
ZnO,EG,0.005,55,7e-08,1.01656104928213
ZnO,EG,0.01,55,7e-08,1.03330595910765
ZnO,EG,0.015,55,7e-08,1.05023780839347
ZnO,EG,0.02,55,7e-08,1.06735974518821
ZnO,EG,0.025,55,7e-08,1.08467498862338
ZnO,EG,0.03,55,7e-08,1.10218683093117
ZnO,EG,0.035,55,7e-08,1.11989863953117
ZnO,EG,0.04,55,7e-08,1.13781385918921
ZnO,EG,0.045,55,7e-08,1.1559360142508
ZnO,EG,0.05,55,7e-08,1.17426871095254
Al2O3,EG,0.005,55,8e-08,1.01697319961378
Al2O3,EG,0.01,55,8e-08,1.03413955170282
Al2O3,EG,0.015,55,8e-08,1.051502372204
Al2O3,EG,0.02,55,8e-08,1.06906505339268
Al2O3,EG,0.025,55,8e-08,1.08683106609217
Al2O3,EG,0.03,55,8e-08,1.10480396196045
Al2O3,EG,0.035,55,8e-08,1.12298737585725
Al2O3,EG,0.04,55,8e-08,1.14138502829474
Al2O3,EG,0.045,55,8e-08,1.16000072797541
Al2O3,EG,0.05,55,8e-08,1.17883837442073
CuO,EG,0.005,55,8e-08,1.01695532798308
CuO,EG,0.01,55,8e-08,1.03410340074783
CuO,EG,0.015,55,8e-08,1.05144752370816
CuO,EG,0.02,55,8e-08,1.06899107829267
CuO,EG,0.025,55,8e-08,1.08673752414242
CuO,EG,0.03,55,8e-08,1.10469040138541
CuO,EG,0.035,55,8e-08,1.12285333299089
CuO,EG,0.04,55,8e-08,1.14123002720676
CuO,EG,0.045,55,8e-08,1.15982428008363
CuO,EG,0.05,55,8e-08,1.17863997808893
Fe,EG,0.005,55,8e-08,1.0172451618346
Fe,EG,0.01,55,8e-08,1.03468973369305
Fe,EG,0.015,55,8e-08,1.05233719442907
Fe,EG,0.02,55,8e-08,1.07019110429125
Fe,EG,0.025,55,8e-08,1.08825510731756
Fe,EG,0.03,55,8e-08,1.10653293381486
Fe,EG,0.035,55,8e-08,1.125028402927
Fe,EG,0.04,55,8e-08,1.14374542529527
Fe,EG,0.045,55,8e-08,1.16268800581494
Fe,EG,0.05,55,8e-08,1.18186024649211
TiO2,EG,0.005,55,8e-08,1.01564745576573
TiO2,EG,0.01,55,8e-08,1.0314589959473
TiO2,EG,0.015,55,8e-08,1.04743721511395
TiO2,EG,0.02,55,8e-08,1.06358476282661
TiO2,EG,0.025,55,8e-08,1.07990434510261
TiO2,EG,0.03,55,8e-08,1.0963987259274
TiO2,EG,0.035,55,8e-08,1.11307072881516
TiO2,EG,0.04,55,8e-08,1.1299232384201
TiO2,EG,0.045,55,8e-08,1.14695920220034
TiO2,EG,0.05,55,8e-08,1.16418163213648
MgO,EG,0.005,55,8e-08,1.0171102022097
MgO,EG,0.01,55,8e-08,1.03441669663233
MgO,EG,0.015,55,8e-08,1.05192288062026
MgO,EG,0.02,55,8e-08,1.06963223038095
MgO,EG,0.025,55,8e-08,1.08754830327813
MgO,EG,0.03,55,8e-08,1.10567474021409
MgO,EG,0.035,55,8e-08,1.12401526809637
MgO,EG,0.04,55,8e-08,1.14257370239231
MgO,EG,0.045,55,8e-08,1.16135394977531
MgO,EG,0.05,55,8e-08,1.18036001086645
SiC,EG,0.005,55,8e-08,1.01742675418554
SiC,EG,0.01,55,8e-08,1.03505715249742
SiC,EG,0.015,55,8e-08,1.05289478550644
SiC,EG,0.02,55,8e-08,1.07094332869239
SiC,EG,0.025,55,8e-08,1.08920654496893
SiC,EG,0.03,55,8e-08,1.10768828729895
SiC,EG,0.035,55,8e-08,1.12639250140454
SiC,EG,0.04,55,8e-08,1.14532322857527
SiC,EG,0.045,55,8e-08,1.16448460857925
SiC,EG,0.05,55,8e-08,1.18388088268113
SiO2,EG,0.005,55,8e-08,1.00988063513346
SiO2,EG,0.01,55,8e-08,1.01982656996818
SiO2,EG,0.015,55,8e-08,1.02983845398489
SiO2,EG,0.02,55,8e-08,1.03991694530604
SiO2,EG,0.025,55,8e-08,1.05006271084009
SiO2,EG,0.03,55,8e-08,1.06027642642856
SiO2,EG,0.035,55,8e-08,1.07055877699613
SiO2,EG,0.04,55,8e-08,1.08091045670373
SiO2,EG,0.045,55,8e-08,1.09133216910477
SiO2,EG,0.05,55,8e-08,1.10182462730457
ZnO,EG,0.005,55,8e-08,1.01625302555765
ZnO,EG,0.01,55,8e-08,1.03268311763069
ZnO,EG,0.015,55,8e-08,1.04929318560998
ZnO,EG,0.02,55,8e-08,1.06608620297659
ZnO,EG,0.025,55,8e-08,1.08306520907635
ZnO,EG,0.03,55,8e-08,1.10023331095367
ZnO,EG,0.035,55,8e-08,1.11759368524704
ZnO,EG,0.04,55,8e-08,1.13514958014848
ZnO,EG,0.045,55,8e-08,1.15290431742969
ZnO,EG,0.05,55,8e-08,1.1708612945373
Al2O3,EG,0.005,55,9e-08,1.01671418257542
Al2O3,EG,0.01,55,9e-08,1.03361565119467
Al2O3,EG,0.015,55,9e-08,1.05070757146455
Al2O3,EG,0.02,55,9e-08,1.06799318073844
Al2O3,EG,0.025,55,9e-08,1.08547579016048
Al2O3,EG,0.03,55,9e-08,1.10315878678004
Al2O3,EG,0.035,55,9e-08,1.12104563573938
Al2O3,EG,0.04,55,9e-08,1.13913988253731
Al2O3,EG,0.045,55,9e-08,1.15744515537216
Al2O3,EG,0.05,55,9e-08,1.17596516756713
CuO,EG,0.005,55,9e-08,1.01669690583944
CuO,EG,0.01,55,9e-08,1.0335807096613
CuO,EG,0.015,55,9e-08,1.05065456721104
CuO,EG,0.02,55,9e-08,1.067921705682
CuO,EG,0.025,55,9e-08,1.08538542574894
CuO,EG,0.03,55,9e-08,1.1030491036714
CuO,EG,0.035,55,9e-08,1.12091619346976
CuO,EG,0.04,55,9e-08,1.13899022917695
CuO,EG,0.045,55,9e-08,1.15727482716873
CuO,EG,0.05,55,9e-08,1.17577368857605
Fe,EG,0.005,55,9e-08,1.01697666029866
Fe,EG,0.01,55,9e-08,1.03414655206894
Fe,EG,0.015,55,9e-08,1.05151299328799
Fe,EG,0.02,55,9e-08,1.06907937833426
Fe,EG,0.025,55,9e-08,1.08684918019925
Fe,EG,0.03,55,9e-08,1.10482595277658
Fe,EG,0.035,55,9e-08,1.12301333323158
Fe,EG,0.04,55,9e-08,1.14141504445454
Fe,EG,0.045,55,9e-08,1.1600348976013
Fe,EG,0.05,55,9e-08,1.17887679472466
TiO2,EG,0.005,55,9e-08,1.01542729013261
TiO2,EG,0.01,55,9e-08,1.03101406794
TiO2,EG,0.015,55,9e-08,1.04676281945326
TiO2,EG,0.02,55,9e-08,1.06267608264175
TiO2,EG,0.025,55,9e-08,1.07875644877652
TiO2,EG,0.03,55,9e-08,1.09500656383704
TiO2,EG,0.035,55,9e-08,1.11142912996261
TiO2,EG,0.04,55,9e-08,1.12802690695029
TiO2,EG,0.045,55,9e-08,1.14480271380099
TiO2,EG,0.05,55,9e-08,1.16175943031564
MgO,EG,0.005,55,9e-08,1.01684651966463
MgO,EG,0.01,55,9e-08,1.03388331128588
MgO,EG,0.015,55,9e-08,1.05111361669305
MgO,EG,0.02,55,9e-08,1.06854075178122
MgO,EG,0.025,55,9e-08,1.08616810863866
MgO,EG,0.03,55,9e-08,1.10399915774794
MgO,EG,0.035,55,9e-08,1.12203745026377
MgO,EG,0.04,55,9e-08,1.1402866203708
MgO,EG,0.045,55,9e-08,1.1587503877245
MgO,EG,0.05,55,9e-08,1.17743255997876
SiC,EG,0.005,55,9e-08,1.01715116949238
SiC,EG,0.01,55,9e-08,1.0344995750042
SiC,EG,0.015,55,9e-08,1.05204863849089
SiC,EG,0.02,55,9e-08,1.06980186152748
SiC,EG,0.025,55,9e-08,1.08776282763785
SiC,EG,0.03,55,9e-08,1.10593520470618
SiC,EG,0.035,55,9e-08,1.12432274747406
SiC,EG,0.04,55,9e-08,1.14292930012684
SiC,EG,0.045,55,9e-08,1.16175879897297
SiC,EG,0.05,55,9e-08,1.18081527522018
SiO2,EG,0.005,55,9e-08,1.00977373180575
SiO2,EG,0.01,55,9e-08,1.019611355655
SiO2,EG,0.015,55,9e-08,1.02951350010703
SiO2,EG,0.02,55,9e-08,1.03948080199314
SiO2,EG,0.025,55,9e-08,1.04951390655313
SiO2,EG,0.03,55,9e-08,1.05961346757461
SiO2,EG,0.035,55,9e-08,1.06978014753496
SiO2,EG,0.04,55,9e-08,1.08001461774621
SiO2,EG,0.045,55,9e-08,1.09031755850279
SiO2,EG,0.05,55,9e-08,1.1006896592323
ZnO,EG,0.005,55,9e-08,1.01601620769812
ZnO,EG,0.01,55,9e-08,1.03220434589378
ZnO,EG,0.015,55,9e-08,1.04856719798115
ZnO,EG,0.02,55,9e-08,1.06510760776111
ZnO,EG,0.025,55,9e-08,1.08182848108893
ZnO,EG,0.03,55,9e-08,1.09873278757612
ZnO,EG,0.035,55,9e-08,1.11582356234867
ZnO,EG,0.04,55,9e-08,1.13310390786378
ZnO,EG,0.045,55,9e-08,1.15057699578733
ZnO,EG,0.05,55,9e-08,1.16824606893455
Al2O3,EG,0.005,55,1e-07,1.01650891114364
Al2O3,EG,0.01,55,1e-07,1.03320052378633
Al2O3,EG,0.015,55,1e-07,1.05007788769643
Al2O3,EG,0.02,55,1e-07,1.06714412090034
Al2O3,EG,0.025,55,1e-07,1.08440241160283
Al2O3,EG,0.03,55,1e-07,1.10185602017266
Al2O3,EG,0.035,55,1e-07,1.11950828119589
Al2O3,EG,0.04,55,1e-07,1.13736260559987
Al2O3,EG,0.045,55,1e-07,1.1554224828504
Al2O3,EG,0.05,55,1e-07,1.17369148322537
CuO,EG,0.005,55,1e-07,1.01649210406393
CuO,EG,0.01,55,1e-07,1.03316653678657
CuO,EG,0.015,55,1e-07,1.05002633857966
CuO,EG,0.02,55,1e-07,1.06707461783308
CuO,EG,0.025,55,1e-07,1.08431455282539
CuO,EG,0.03,55,1e-07,1.10174939369914
CuO,EG,0.035,55,1e-07,1.11938246450352
CuO,EG,0.04,55,1e-07,1.1372171653072
CuO,EG,0.045,55,1e-07,1.15525697438389
CuO,EG,0.05,55,1e-07,1.17350545047394
Fe,EG,0.005,55,1e-07,1.01676390465467
Fe,EG,0.01,55,1e-07,1.0337162144441
Fe,EG,0.015,55,1e-07,1.05086012347108
Fe,EG,0.02,55,1e-07,1.06819889844986
Fe,EG,0.025,55,1e-07,1.08573588078123
Fe,EG,0.03,55,1e-07,1.10347448869928
Fe,EG,0.035,55,1e-07,1.12141821949254
Fe,EG,0.04,55,1e-07,1.13957065180268
Fe,EG,0.045,55,1e-07,1.15793544800387
Fe,EG,0.05,55,1e-07,1.17651635666616
TiO2,EG,0.005,55,1e-07,1.01525273478369
TiO2,EG,0.01,55,1e-07,1.03066135942854
TiO2,EG,0.015,55,1e-07,1.04622827610773
TiO2,EG,0.02,55,1e-07,1.06195593660406
TiO2,EG,0.025,55,1e-07,1.07784684359731
TiO2,EG,0.03,55,1e-07,1.09390355199178
TiO2,EG,0.035,55,1e-07,1.11012867028574
TiO2,EG,0.04,55,1e-07,1.1265248619841
TiO2,EG,0.045,55,1e-07,1.14309484705605
TiO2,EG,0.05,55,1e-07,1.15984140343926
MgO,EG,0.005,55,1e-07,1.01663756580307
MgO,EG,0.01,55,1e-07,1.03346069980442
MgO,EG,0.015,55,1e-07,1.05047252403581
MgO,EG,0.02,55,1e-07,1.06767623095816
MgO,EG,0.025,55,1e-07,1.08507508545873
MgO,EG,0.03,55,1e-07,1.10267242691675
MgO,EG,0.035,55,1e-07,1.12047167134017
MgO,EG,0.04,55,1e-07,1.13847631357627
MgO,EG,0.045,55,1e-07,1.15668992959936
MgO,EG,0.05,55,1e-07,1.17511617887856
SiC,EG,0.005,55,1e-07,1.01693282997127
SiC,EG,0.01,55,1e-07,1.03405789210795
SiC,EG,0.015,55,1e-07,1.05137847860879
SiC,EG,0.02,55,1e-07,1.06889795728109
SiC,EG,0.025,55,1e-07,1.08661977372384
SiC,EG,0.03,55,1e-07,1.10454745358681
SiC,EG,0.035,55,1e-07,1.12268460490892
SiC,EG,0.04,55,1e-07,1.14103492053899
SiC,EG,0.045,55,1e-07,1.15960218064239
SiC,EG,0.05,55,1e-07,1.17839025529713
SiO2,EG,0.005,55,1e-07,1.00968903161283
SiO2,EG,0.01,55,1e-07,1.01944085089864
SiO2,EG,0.015,55,1e-07,1.02925607016429
SiO2,EG,0.02,55,1e-07,1.03913530970423
SiO2,EG,0.025,55,1e-07,1.04907919793121
SiO2,EG,0.03,55,1e-07,1.05908837150951
SiO2,EG,0.035,55,1e-07,1.0691634754908
SiO2,EG,0.04,55,1e-07,1.07930516345276
SiO2,EG,0.045,55,1e-07,1.08951409764038
SiO2,EG,0.05,55,1e-07,1.09979094911013
ZnO,EG,0.005,55,1e-07,1.01582847703642
ZnO,EG,0.01,55,1e-07,1.03182486713238
ZnO,EG,0.015,55,1e-07,1.04799185644102
ZnO,EG,0.02,55,1e-07,1.06433218871752
ZnO,EG,0.025,55,1e-07,1.08084866687146
ZnO,EG,0.03,55,1e-07,1.09754415456962
ZnO,EG,0.035,55,1e-07,1.11442157789122
ZnO,EG,0.04,55,1e-07,1.13148392703754
ZnO,EG,0.045,55,1e-07,1.14873425809805
ZnO,EG,0.05,55,1e-07,1.16617569487529
Al2O3,EG,0.005,55,1.25e-07,1.01614374335494
Al2O3,EG,0.01,55,1.25e-07,1.03246217371025
Al2O3,EG,0.015,55,1.25e-07,1.04895814184958
Al2O3,EG,0.02,55,1.25e-07,1.06563456092656
Al2O3,EG,0.025,55,1.25e-07,1.08249440817985
Al2O3,EG,0.03,55,1.25e-07,1.09954072670511
Al2O3,EG,0.035,55,1.25e-07,1.11677662728608
Al2O3,EG,0.04,55,1.25e-07,1.13420529028713
Al2O3,EG,0.045,55,1.25e-07,1.15182996760957
