particle,fluid,phi,T,size,k_ratio
CuO,40:60 EG/W,0.035,35,6.00E-08,1.233738567
CuO,EG,0.045,40,1.25E-07,1.233796887
CuO,H2O,0.045,30,2.00E-08,1.233857541
CuO,EG,0.015,40,7.00E-08,1.233980253
CuO,60:40 EG/W,0.01,40,6.00E-08,1.234002975
Al2O3,60:40 EG/W,0.01,30,9.00E-08,1.234016965
CuO,H2O,0.04,40,5.00E-08,1.234017318
CuO,60:40 EG/W,0.03,45,1.50E-07,1.234123831
CuO,EG,0.03,40,1.00E-07,1.234253459
CuO,H2O,0.05,30,2.00E-08,1.234268603
CuO,H2O,0.04,45,7.00E-08,1.23435981
CuO,40:60 EG/W,0.025,30,3.00E-08,1.234577694
CuO,40:60 EG/W,0.035,40,9.00E-08,1.234676386
CuO,40:60 EG/W,0.05,45,1.50E-07,1.234942483
CuO,40:60 EG/W,0.045,40,1.00E-07,1.235004957
CuO,H2O,0.05,50,1.00E-07,1.235021817
Al2O3,60:40 EG/W,0.01,35,1.50E-07,1.23505588
CuO,EG,0.02,30,3.00E-08,1.235062751
CuO,60:40 EG/W,0.03,30,4.00E-08,1.235093182
Al2O3,40:60 EG/W,0.015,30,1.50E-07,1.235132728
CuO,EG,0.025,40,9.00E-08,1.235161612
CuO,EG,0.015,45,1.00E-07,1.235394956
CuO,40:60 EG/W,0.01,50,9.00E-08,1.235411649
CuO,EG,0.02,40,8.00E-08,1.235452092
CuO,60:40 EG/W,0.045,40,1.25E-07,1.235480398
Al2O3,EG,0.01,30,8.00E-08,1.235562823
CuO,H2O,0.025,40,4.00E-08,1.235632845
CuO,EG,0.05,35,8.00E-08,1.235634059
CuO,40:60 EG/W,0.025,35,5.00E-08,1.235719227
CuO,60:40 EG/W,0.045,35,8.00E-08,1.236075473
CuO,40:60 EG/W,0.035,45,1.25E-07,1.23610327
CuO,H2O,0.045,40,5.00E-08,1.236118242
CuO,H2O,0.02,45,5.00E-08,1.236183747
CuO,EG,0.01,45,8.00E-08,1.236326421
CuO,EG,0.05,40,1.25E-07,1.236345689
CuO,H2O,0.03,50,8.00E-08,1.236528576
CuO,H2O,0.04,50,9.00E-08,1.236597481
CuO,H2O,0.045,45,7.00E-08,1.236605614
CuO,H2O,0.03,45,6.00E-08,1.236650694
CuO,40:60 EG/W,0.05,40,1.00E-07,1.236779268
Al2O3,H2O,0.015,30,8.00E-08,1.23679218
CuO,EG,0.04,30,4.00E-08,1.237001331
CuO,H2O,0.05,40,5.00E-08,1.237080593
CuO,40:60 EG/W,0.04,35,6.00E-08,1.237114238
CuO,H2O,0.035,35,3.00E-08,1.237149599
CuO,60:40 EG/W,0.05,40,1.25E-07,1.23742516
CuO,EG,0.04,35,7.00E-08,1.237462065
CuO,60:40 EG/W,0.05,35,8.00E-08,1.2376021
CuO,EG,0.035,45,1.50E-07,1.237664582
CuO,H2O,0.05,45,7.00E-08,1.237719832
CuO,60:40 EG/W,0.03,40,1.00E-07,1.237957595
CuO,40:60 EG/W,0.03,40,8.00E-08,1.238012396
CuO,60:40 EG/W,0.035,35,7.00E-08,1.238080832
CuO,40:60 EG/W,0.02,50,1.25E-07,1.238168672
CuO,40:60 EG/W,0.04,40,9.00E-08,1.238208612
CuO,H2O,0.01,30,1.00E-08,1.238265759
CuO,EG,0.02,35,5.00E-08,1.238311209
CuO,60:40 EG/W,0.025,35,6.00E-08,1.238456062
Al2O3,40:60 EG/W,0.01,30,7.00E-08,1.238604633
CuO,H2O,0.045,50,9.00E-08,1.238722305
CuO,60:40 EG/W,0.015,45,1.00E-07,1.238826627
CuO,EG,0.025,45,1.25E-07,1.238867162
CuO,40:60 EG/W,0.015,45,8.00E-08,1.238906432
CuO,EG,0.045,30,4.00E-08,1.239050337
CuO,40:60 EG/W,0.045,35,6.00E-08,1.239121312
CuO,40:60 EG/W,0.03,50,1.50E-07,1.239217078
CuO,EG,0.03,35,6.00E-08,1.239245351
CuO,60:40 EG/W,0.035,45,1.50E-07,1.239261969
CuO,60:40 EG/W,0.035,30,4.00E-08,1.239435595
CuO,EG,0.035,40,1.00E-07,1.239458709
CuO,60:40 EG/W,0.025,40,9.00E-08,1.23954702
CuO,H2O,0.015,40,3.00E-08,1.239591085
CuO,60:40 EG/W,0.015,40,7.00E-08,1.239608387
CuO,40:60 EG/W,0.04,45,1.25E-07,1.239671271
CuO,H2O,0.05,50,9.00E-08,1.239698597
CuO,H2O,0.04,35,3.00E-08,1.239741853
CuO,EG,0.045,35,7.00E-08,1.239930134
CuO,EG,0.05,30,4.00E-08,1.239941106
CuO,40:60 EG/W,0.05,35,6.00E-08,1.239968753
CuO,H2O,0.015,35,2.00E-08,1.24000246
CuO,60:40 EG/W,0.01,45,8.00E-08,1.240231796
CuO,40:60 EG/W,0.045,40,9.00E-08,1.240377219
CuO,EG,0.01,30,2.00E-08,1.24041387
CuO,60:40 EG/W,0.02,40,8.00E-08,1.240491002
CuO,40:60 EG/W,0.03,30,3.00E-08,1.240632088
CuO,H2O,0.025,50,7.00E-08,1.24070718
CuO,H2O,0.05,35,3.00E-08,1.240834186
CuO,H2O,0.045,35,3.00E-08,1.240897625
CuO,H2O,0.035,50,8.00E-08,1.241042233
CuO,H2O,0.035,45,6.00E-08,1.2410538
CuO,40:60 EG/W,0.01,35,3.00E-08,1.241078374
CuO,60:40 EG/W,0.04,35,7.00E-08,1.241216036
CuO,40:60 EG/W,0.02,45,9.00E-08,1.241259921
CuO,EG,0.05,35,7.00E-08,1.241262372
CuO,40:60 EG/W,0.025,45,1.00E-07,1.241268622
CuO,EG,0.02,50,1.50E-07,1.241351464
CuO,40:60 EG/W,0.05,40,9.00E-08,1.241390787
CuO,60:40 EG/W,0.025,45,1.25E-07,1.241441603
CuO,EG,0.04,45,1.50E-07,1.241524245
CuO,H2O,0.03,40,4.00E-08,1.241794261
CuO,40:60 EG/W,0.045,45,1.25E-07,1.241869964
CuO,EG,0.03,40,9.00E-08,1.242024376
CuO,60:40 EG/W,0.04,30,4.00E-08,1.24202549
CuO,40:60 EG/W,0.03,35,5.00E-08,1.242030219
CuO,40:60 EG/W,0.025,40,7.00E-08,1.242129441
Al2O3,H2O,0.02,30,1.25E-07,1.242332861
CuO,60:40 EG/W,0.02,50,1.50E-07,1.242333232
CuO,40:60 EG/W,0.035,40,8.00E-08,1.242573783
CuO,60:40 EG/W,0.035,40,1.00E-07,1.24266917
CuO,60:40 EG/W,0.04,45,1.50E-07,1.242714018
CuO,40:60 EG/W,0.05,45,1.25E-07,1.242908902
CuO,60:40 EG/W,0.045,35,7.00E-08,1.242941458
CuO,EG,0.04,40,1.00E-07,1.242979845
Al2O3,H2O,0.015,35,1.25E-07,1.242994349
CuO,60:40 EG/W,0.05,30,4.00E-08,1.243066211
CuO,60:40 EG/W,0.045,30,4.00E-08,1.243162283
CuO,60:40 EG/W,0.05,35,7.00E-08,1.243471972
Al2O3,H2O,0.01,40,9.00E-08,1.243594
CuO,H2O,0.04,45,6.00E-08,1.243702528
CuO,H2O,0.04,50,8.00E-08,1.243810745
CuO,EG,0.035,35,6.00E-08,1.243860266
CuO,40:60 EG/W,0.035,50,1.50E-07,1.243951564
CuO,60:40 EG/W,0.02,30,3.00E-08,1.243956683
Al2O3,H2O,0.01,45,1.25E-07,1.244008162
CuO,EG,0.025,30,3.00E-08,1.244015608
CuO,EG,0.045,45,1.50E-07,1.244022445
CuO,H2O,0.015,45,4.00E-08,1.244144688
Al2O3,H2O,0.01,35,6.00E-08,1.244217215
CuO,40:60 EG/W,0.035,30,3.00E-08,1.244405765
CuO,60:40 EG/W,0.03,35,6.00E-08,1.244742729
CuO,60:40 EG/W,0.045,45,1.50E-07,1.244770374
CuO,H2O,0.05,45,6.00E-08,1.244856138
CuO,EG,0.025,40,8.00E-08,1.244869959
CuO,H2O,0.045,45,6.00E-08,1.244896563
CuO,EG,0.015,50,1.25E-07,1.244959217
CuO,H2O,0.025,45,5.00E-08,1.245100126
CuO,EG,0.045,40,1.00E-07,1.245107249
CuO,H2O,0.045,50,8.00E-08,1.245132538
CuO,H2O,0.05,50,8.00E-08,1.2452269
CuO,EG,0.05,45,1.50E-07,1.245368534
CuO,40:60 EG/W,0.04,40,8.00E-08,1.245378609
CuO,60:40 EG/W,0.02,35,5.00E-08,1.245396163
CuO,H2O,0.02,50,6.00E-08,1.245486021
Al2O3,EG,0.015,30,1.50E-07,1.245577652
CuO,60:40 EG/W,0.04,40,1.00E-07,1.245634425
CuO,60:40 EG/W,0.05,45,1.50E-07,1.245644513
CuO,EG,0.03,45,1.25E-07,1.245671079
Al2O3,EG,0.01,35,1.25E-07,1.245671397
CuO,H2O,0.035,40,4.00E-08,1.245678642
CuO,EG,0.015,45,9.00E-08,1.245714479
CuO,40:60 EG/W,0.05,30,3.00E-08,1.245883631
CuO,40:60 EG/W,0.015,50,1.00E-07,1.24588755
CuO,60:40 EG/W,0.03,40,9.00E-08,1.245977316
CuO,EG,0.05,40,1.00E-07,1.246054439
CuO,EG,0.015,35,4.00E-08,1.246061508
CuO,40:60 EG/W,0.035,35,5.00E-08,1.246070966
CuO,40:60 EG/W,0.02,35,4.00E-08,1.24623865
CuO,60:40 EG/W,0.015,50,1.25E-07,1.246259923
CuO,40:60 EG/W,0.04,30,3.00E-08,1.246344769
Al2O3,60:40 EG/W,0.01,30,8.00E-08,1.24642723
CuO,EG,0.01,50,1.00E-07,1.246607913
CuO,EG,0.035,40,9.00E-08,1.24666553
CuO,EG,0.04,35,6.00E-08,1.246710076
CuO,40:60 EG/W,0.045,40,8.00E-08,1.246727634
CuO,40:60 EG/W,0.045,30,3.00E-08,1.246760945
CuO,H2O,0.03,50,7.00E-08,1.246824712
CuO,40:60 EG/W,0.05,40,8.00E-08,1.246841947
CuO,40:60 EG/W,0.02,40,6.00E-08,1.246860432
CuO,EG,0.01,40,5.00E-08,1.24686997
CuO,40:60 EG/W,0.04,50,1.50E-07,1.246933498
CuO,60:40 EG/W,0.045,40,1.00E-07,1.247152887
CuO,40:60 EG/W,0.01,45,6.00E-08,1.247370178
CuO,40:60 EG/W,0.025,50,1.25E-07,1.247423052
CuO,60:40 EG/W,0.05,40,1.00E-07,1.247444758
CuO,EG,0.025,35,5.00E-08,1.247446284
CuO,H2O,0.05,40,4.00E-08,1.247507314
CuO,EG,0.02,40,7.00E-08,1.247580401
CuO,40:60 EG/W,0.03,45,1.00E-07,1.247617442
CuO,H2O,0.04,40,4.00E-08,1.247731749
CuO,60:40 EG/W,0.03,45,1.25E-07,1.247910492
CuO,40:60 EG/W,0.01,50,8.00E-08,1.247925957
CuO,EG,0.045,35,6.00E-08,1.248097388
CuO,60:40 EG/W,0.01,50,1.00E-07,1.248206149
CuO,EG,0.05,35,6.00E-08,1.248244726
CuO,H2O,0.045,40,4.00E-08,1.248265016
CuO,40:60 EG/W,0.04,35,5.00E-08,1.248286531
CuO,40:60 EG/W,0.03,40,7.00E-08,1.248292965
CuO,40:60 EG/W,0.05,35,5.00E-08,1.248403962
CuO,40:60 EG/W,0.045,50,1.50E-07,1.248463496
CuO,60:40 EG/W,0.035,35,6.00E-08,1.24872726
CuO,40:60 EG/W,0.05,50,1.50E-07,1.248762486
CuO,40:60 EG/W,0.045,35,5.00E-08,1.24898797
CuO,EG,0.02,45,1.00E-07,1.249100779
CuO,EG,0.015,40,6.00E-08,1.249152198
CuO,60:40 EG/W,0.015,45,9.00E-08,1.249355635
CuO,EG,0.04,40,9.00E-08,1.249522873
CuO,60:40 EG/W,0.025,40,8.00E-08,1.249566202
Al2O3,EG,0.01,30,7.00E-08,1.249777927
CuO,EG,0.03,30,3.00E-08,1.249849097
CuO,60:40 EG/W,0.035,40,9.00E-08,1.250106734
Al2O3,H2O,0.015,30,7.00E-08,1.25014273
CuO,EG,0.035,45,1.25E-07,1.250210423
CuO,H2O,0.015,50,5.00E-08,1.250269494
CuO,40:60 EG/W,0.015,30,2.00E-08,1.250283241
CuO,40:60 EG/W,0.025,45,9.00E-08,1.250323466
CuO,EG,0.01,45,7.00E-08,1.250599861
CuO,H2O,0.035,50,7.00E-08,1.250609829
CuO,60:40 EG/W,0.05,35,6.00E-08,1.250753998
CuO,EG,0.025,50,1.50E-07,1.250796069
CuO,60:40 EG/W,0.04,35,6.00E-08,1.250860957
CuO,H2O,0.03,45,5.00E-08,1.250890351
CuO,EG,0.045,40,9.00E-08,1.250902361
CuO,EG,0.05,40,9.00E-08,1.251028931
CuO,EG,0.03,40,8.00E-08,1.251210181
CuO,60:40 EG/W,0.045,35,6.00E-08,1.251459238
CuO,60:40 EG/W,0.01,30,2.00E-08,1.251516498
CuO,60:40 EG/W,0.025,50,1.50E-07,1.251568391
CuO,40:60 EG/W,0.015,40,5.00E-08,1.251607854
CuO,40:60 EG/W,0.035,45,1.00E-07,1.251642669
CuO,H2O,0.05,50,7.00E-08,1.251901059
CuO,60:40 EG/W,0.035,45,1.25E-07,1.252062488
CuO,40:60 EG/W,0.035,40,7.00E-08,1.252108078
CuO,40:60 EG/W,0.02,45,8.00E-08,1.252327427
CuO,60:40 EG/W,0.02,45,1.00E-07,1.252349877
CuO,40:60 EG/W,0.015,45,7.00E-08,1.252371223
CuO,60:40 EG/W,0.04,40,9.00E-08,1.252386943
CuO,60:40 EG/W,0.025,30,3.00E-08,1.252416418
CuO,H2O,0.04,50,7.00E-08,1.252519106
CuO,60:40 EG/W,0.05,40,9.00E-08,1.252578519
CuO,H2O,0.02,40,3.00E-08,1.252613768
CuO,H2O,0.02,35,2.00E-08,1.252853539
CuO,H2O,0.045,50,7.00E-08,1.252871425
CuO,EG,0.04,45,1.25E-07,1.252931272
CuO,60:40 EG/W,0.02,40,7.00E-08,1.253007627
CuO,H2O,0.01,50,4.00E-08,1.253011575
CuO,60:40 EG/W,0.045,40,9.00E-08,1.253133544
CuO,EG,0.05,30,3.00E-08,1.253214118
CuO,EG,0.035,30,3.00E-08,1.25328184
Al2O3,40:60 EG/W,0.015,30,1.25E-07,1.253364395
CuO,40:60 EG/W,0.05,40,7.00E-08,1.253422973
CuO,EG,0.03,35,5.00E-08,1.253432008
CuO,60:40 EG/W,0.01,40,5.00E-08,1.253539432
CuO,40:60 EG/W,0.03,50,1.25E-07,1.253549066
CuO,H2O,0.01,45,3.00E-08,1.253595366
CuO,40:60 EG/W,0.05,45,1.00E-07,1.253701032
CuO,40:60 EG/W,0.04,45,1.00E-07,1.253800125
CuO,40:60 EG/W,0.04,40,7.00E-08,1.254034736
CuO,H2O,0.05,45,5.00E-08,1.254038216
CuO,EG,0.05,45,1.25E-07,1.254081635
CuO,60:40 EG/W,0.025,35,5.00E-08,1.254114284
CuO,EG,0.045,45,1.25E-07,1.25414531
CuO,H2O,0.025,50,6.00E-08,1.254185587
CuO,H2O,0.035,45,5.00E-08,1.254274912
CuO,60:40 EG/W,0.015,35,4.00E-08,1.254278643
CuO,40:60 EG/W,0.01,40,4.00E-08,1.254316797
CuO,60:40 EG/W,0.04,45,1.25E-07,1.254352606
CuO,40:60 EG/W,0.045,40,7.00E-08,1.254394303
CuO,40:60 EG/W,0.045,45,1.00E-07,1.254408243
CuO,60:40 EG/W,0.05,45,1.25E-07,1.254534488
CuO,EG,0.045,30,3.00E-08,1.254679854
Al2O3,60:40 EG/W,0.01,35,1.25E-07,1.254683785
CuO,EG,0.04,30,3.00E-08,1.254782802
CuO,60:40 EG/W,0.01,45,7.00E-08,1.254794985
CuO,40:60 EG/W,0.025,35,4.00E-08,1.254816117
Al2O3,H2O,0.01,50,1.50E-07,1.255045088
CuO,60:40 EG/W,0.045,45,1.25E-07,1.255098732
CuO,EG,0.035,40,8.00E-08,1.255184531
CuO,60:40 EG/W,0.015,40,6.00E-08,1.255266097
CuO,EG,0.01,35,3.00E-08,1.255333198
Al2O3,40:60 EG/W,0.01,30,6.00E-08,1.255377499
CuO,60:40 EG/W,0.03,40,8.00E-08,1.255457226
CuO,H2O,0.045,45,5.00E-08,1.255564285
CuO,40:60 EG/W,0.025,40,6.00E-08,1.255608788
CuO,H2O,0.04,45,5.00E-08,1.255723531
Al2O3,40:60 EG/W,0.01,35,1.00E-07,1.255988952
Al2O3,60:40 EG/W,0.015,30,1.50E-07,1.256040479
CuO,40:60 EG/W,0.03,45,9.00E-08,1.256192778
Al2O3,40:60 EG/W,0.01,40,1.50E-07,1.256360876
CuO,EG,0.025,40,7.00E-08,1.256590562
Al2O3,H2O,0.01,40,8.00E-08,1.256627166
CuO,40:60 EG/W,0.015,50,9.00E-08,1.256814787
CuO,EG,0.05,40,8.00E-08,1.256909151
CuO,EG,0.035,35,5.00E-08,1.256994992
CuO,60:40 EG/W,0.05,30,3.00E-08,1.257055806
CuO,EG,0.03,50,1.50E-07,1.257077501
CuO,EG,0.05,35,5.00E-08,1.257228718
CuO,H2O,0.02,45,4.00E-08,1.257245632
CuO,EG,0.04,40,8.00E-08,1.25725722
CuO,40:60 EG/W,0.035,50,1.25E-07,1.257269441
CuO,60:40 EG/W,0.03,30,3.00E-08,1.25757708
CuO,60:40 EG/W,0.03,50,1.50E-07,1.257608286
CuO,EG,0.045,40,8.00E-08,1.257752617
CuO,EG,0.015,45,8.00E-08,1.257912925
CuO,40:60 EG/W,0.05,50,1.25E-07,1.258052763
CuO,EG,0.025,45,1.00E-07,1.25819597
CuO,EG,0.01,50,9.00E-08,1.258346565
CuO,EG,0.045,35,5.00E-08,1.258605955
CuO,EG,0.04,35,5.00E-08,1.258609222
CuO,60:40 EG/W,0.05,40,8.00E-08,1.258647009
CuO,EG,0.02,50,1.25E-07,1.258681132
CuO,60:40 EG/W,0.035,40,8.00E-08,1.258898491
CuO,H2O,0.015,30,1.00E-08,1.258907947
CuO,40:60 EG/W,0.04,50,1.25E-07,1.25905534
CuO,40:60 EG/W,0.05,45,9.00E-08,1.259230618
CuO,40:60 EG/W,0.045,50,1.25E-07,1.259235851
CuO,EG,0.02,45,9.00E-08,1.25934112
CuO,40:60 EG/W,0.02,50,1.00E-07,1.259341452
CuO,EG,0.02,35,4.00E-08,1.259381172
CuO,60:40 EG/W,0.03,35,5.00E-08,1.259538256
CuO,H2O,0.03,50,6.00E-08,1.259597857
CuO,40:60 EG/W,0.035,45,9.00E-08,1.259604623
CuO,60:40 EG/W,0.045,30,3.00E-08,1.259635606
CuO,60:40 EG/W,0.02,50,1.25E-07,1.259814119
CuO,40:60 EG/W,0.05,35,4.00E-08,1.259831163
CuO,60:40 EG/W,0.01,50,9.00E-08,1.260047233
Al2O3,H2O,0.025,30,1.50E-07,1.260071636
CuO,40:60 EG/W,0.03,35,4.00E-08,1.260074959
CuO,60:40 EG/W,0.05,35,5.00E-08,1.260123568
CuO,H2O,0.05,50,6.00E-08,1.260180863
CuO,60:40 EG/W,0.035,30,3.00E-08,1.260195895
CuO,60:40 EG/W,0.045,40,8.00E-08,1.260203126
CuO,60:40 EG/W,0.04,40,8.00E-08,1.260368923
CuO,60:40 EG/W,0.04,30,3.00E-08,1.260766947
CuO,40:60 EG/W,0.045,45,9.00E-08,1.260832506
CuO,H2O,0.025,40,3.00E-08,1.260858311
CuO,H2O,0.025,35,2.00E-08,1.260894687
CuO,EG,0.035,50,1.50E-07,1.260927396
CuO,40:60 EG/W,0.025,45,8.00E-08,1.261026966
CuO,40:60 EG/W,0.04,45,9.00E-08,1.261039354
CuO,40:60 EG/W,0.03,40,6.00E-08,1.261046799
CuO,60:40 EG/W,0.025,45,1.00E-07,1.261162783
CuO,60:40 EG/W,0.035,50,1.50E-07,1.261190843
CuO,60:40 EG/W,0.05,50,1.50E-07,1.261335803
Al2O3,60:40 EG/W,0.01,30,7.00E-08,1.261409778
CuO,H2O,0.05,35,2.00E-08,1.261507326
CuO,EG,0.015,30,2.00E-08,1.261584107
CuO,40:60 EG/W,0.05,40,6.00E-08,1.261587239
CuO,60:40 EG/W,0.025,40,7.00E-08,1.261662068
CuO,60:40 EG/W,0.015,45,8.00E-08,1.261801707
CuO,H2O,0.01,40,2.00E-08,1.261948988
CuO,EG,0.05,50,1.50E-07,1.261994288
CuO,EG,0.03,40,7.00E-08,1.262299934
CuO,40:60 EG/W,0.015,35,3.00E-08,1.262308655
CuO,40:60 EG/W,0.045,35,4.00E-08,1.262354358
CuO,60:40 EG/W,0.045,35,5.00E-08,1.262418817
CuO,60:40 EG/W,0.035,35,5.00E-08,1.262425709
CuO,H2O,0.045,50,6.00E-08,1.262472107
CuO,H2O,0.035,50,6.00E-08,1.262479165
CuO,EG,0.02,40,6.00E-08,1.262626496
CuO,60:40 EG/W,0.045,50,1.50E-07,1.26276316
CuO,40:60 EG/W,0.035,35,4.00E-08,1.2627777
CuO,H2O,0.05,40,3.00E-08,1.262786053
CuO,60:40 EG/W,0.04,50,1.50E-07,1.262797132
CuO,60:40 EG/W,0.02,45,9.00E-08,1.262798095
CuO,EG,0.04,50,1.50E-07,1.262822754
CuO,40:60 EG/W,0.02,30,2.00E-08,1.263020161
CuO,40:60 EG/W,0.01,50,7.00E-08,1.263034113
CuO,EG,0.045,50,1.50E-07,1.263096772
CuO,60:40 EG/W,0.04,35,5.00E-08,1.263270796
CuO,H2O,0.04,50,6.00E-08,1.263322496
CuO,H2O,0.02,50,5.00E-08,1.263408281
CuO,40:60 EG/W,0.04,35,4.00E-08,1.263421668
CuO,40:60 EG/W,0.045,40,6.00E-08,1.263905394
CuO,40:60 EG/W,0.035,40,6.00E-08,1.263936102
CuO,EG,0.03,45,1.00E-07,1.263976314
CuO,EG,0.05,40,7.00E-08,1.264008169
Al2O3,H2O,0.02,30,1.00E-07,1.264067967
CuO,60:40 EG/W,0.01,35,3.00E-08,1.264738505
Al2O3,EG,0.015,30,1.25E-07,1.264746354
CuO,40:60 EG/W,0.04,40,6.00E-08,1.264773324
Al2O3,H2O,0.01,35,5.00E-08,1.264779891
CuO,40:60 EG/W,0.02,40,5.00E-08,1.264807214
CuO,H2O,0.045,35,2.00E-08,1.26507898
Al2O3,H2O,0.01,30,3.00E-08,1.265205998
CuO,EG,0.035,40,7.00E-08,1.265469271
CuO,H2O,0.025,45,4.00E-08,1.265469295
CuO,H2O,0.03,35,2.00E-08,1.26547037
CuO,H2O,0.03,40,3.00E-08,1.26566199
CuO,40:60 EG/W,0.02,45,7.00E-08,1.265688903
CuO,40:60 EG/W,0.05,45,8.00E-08,1.265767
CuO,EG,0.05,45,1.00E-07,1.265885295
CuO,60:40 EG/W,0.05,40,7.00E-08,1.265973318
CuO,EG,0.045,40,7.00E-08,1.26602273
CuO,H2O,0.045,40,3.00E-08,1.266064224
Al2O3,H2O,0.015,40,1.50E-07,1.266064539
CuO,40:60 EG/W,0.03,45,8.00E-08,1.266329466
CuO,H2O,0.05,45,4.00E-08,1.266477201
Al2O3,H2O,0.015,35,1.00E-07,1.266556316
CuO,60:40 EG/W,0.05,45,1.00E-07,1.266577761
CuO,60:40 EG/W,0.03,45,1.00E-07,1.26658732
CuO,EG,0.04,40,7.00E-08,1.26659467
Al2O3,H2O,0.015,30,6.00E-08,1.26670511
CuO,60:40 EG/W,0.03,40,7.00E-08,1.266902043
CuO,40:60 EG/W,0.05,30,2.00E-08,1.267060926
CuO,H2O,0.04,35,2.00E-08,1.26712308
CuO,EG,0.035,45,1.00E-07,1.267206307
CuO,60:40 EG/W,0.02,35,4.00E-08,1.267370416
CuO,H2O,0.035,35,2.00E-08,1.26737403
Al2O3,EG,0.01,30,6.00E-08,1.267412852
CuO,EG,0.025,50,1.25E-07,1.267564926
CuO,EG,0.025,35,4.00E-08,1.267785589
CuO,H2O,0.035,40,3.00E-08,1.267813795
CuO,H2O,0.04,40,3.00E-08,1.267828116
CuO,EG,0.045,45,1.00E-07,1.267858783
CuO,40:60 EG/W,0.025,50,1.00E-07,1.267910655
CuO,EG,0.025,45,9.00E-08,1.268099511
CuO,40:60 EG/W,0.01,45,5.00E-08,1.26820118
Al2O3,40:60 EG/W,0.01,35,9.00E-08,1.268254291
CuO,EG,0.01,45,6.00E-08,1.268307156
CuO,EG,0.04,45,1.00E-07,1.268384403
CuO,40:60 EG/W,0.045,45,8.00E-08,1.268426465
CuO,60:40 EG/W,0.025,50,1.25E-07,1.268483575
CuO,60:40 EG/W,0.02,40,6.00E-08,1.268535458
CuO,EG,0.015,50,1.00E-07,1.268606503
CuO,EG,0.015,40,5.00E-08,1.268673498
CuO,60:40 EG/W,0.045,40,7.00E-08,1.268738026
CuO,40:60 EG/W,0.035,45,8.00E-08,1.269016246
CuO,40:60 EG/W,0.015,45,6.00E-08,1.269075328
CuO,60:40 EG/W,0.045,45,1.00E-07,1.269090587
CuO,EG,0.05,35,4.00E-08,1.269399355
CuO,60:40 EG/W,0.035,45,1.00E-07,1.269403387
Al2O3,H2O,0.01,45,1.00E-07,1.269421651
CuO,60:40 EG/W,0.035,40,7.00E-08,1.26951252
CuO,40:60 EG/W,0.04,45,8.00E-08,1.269596664
CuO,H2O,0.05,30,1.00E-08,1.269606806
CuO,40:60 EG/W,0.015,50,8.00E-08,1.269731598
CuO,60:40 EG/W,0.04,40,7.00E-08,1.270005333
CuO,H2O,0.045,45,4.00E-08,1.270015877
CuO,60:40 EG/W,0.015,50,1.00E-07,1.270113557
CuO,60:40 EG/W,0.04,45,1.00E-07,1.270119433
CuO,H2O,0.03,45,4.00E-08,1.270180853
CuO,40:60 EG/W,0.02,50,9.00E-08,1.270189793
CuO,40:60 EG/W,0.05,50,1.00E-07,1.270638327
CuO,40:60 EG/W,0.025,30,2.00E-08,1.270676063
CuO,H2O,0.05,50,5.00E-08,1.270834246
CuO,EG,0.025,40,6.00E-08,1.271130868
Al2O3,EG,0.01,35,1.00E-07,1.271167136
CuO,60:40 EG/W,0.025,45,9.00E-08,1.271267364
CuO,H2O,0.02,30,1.00E-08,1.271283024
CuO,EG,0.02,45,8.00E-08,1.271445967
CuO,H2O,0.025,50,5.00E-08,1.27152786
CuO,40:60 EG/W,0.045,30,2.00E-08,1.27169808
CuO,60:40 EG/W,0.05,50,1.25E-07,1.271726825
CuO,EG,0.05,45,9.00E-08,1.271933161
CuO,H2O,0.04,45,4.00E-08,1.272008416
CuO,40:60 EG/W,0.05,40,5.00E-08,1.272091963
CuO,H2O,0.035,45,4.00E-08,1.27218559
CuO,EG,0.01,50,8.00E-08,1.272222528
CuO,EG,0.05,50,1.25E-07,1.272295421
Al2O3,H2O,0.01,40,7.00E-08,1.272361725
CuO,EG,0.01,40,4.00E-08,1.272514977
CuO,EG,0.015,45,7.00E-08,1.272639751
CuO,EG,0.03,35,4.00E-08,1.272650712
CuO,60:40 EG/W,0.05,45,9.00E-08,1.272748397
CuO,EG,0.05,40,6.00E-08,1.272815044
CuO,60:40 EG/W,0.05,35,4.00E-08,1.272816551
CuO,EG,0.045,35,4.00E-08,1.27284194
CuO,60:40 EG/W,0.01,45,6.00E-08,1.272861736
CuO,60:40 EG/W,0.015,30,2.00E-08,1.272875234
CuO,40:60 EG/W,0.025,40,5.00E-08,1.272952271
CuO,40:60 EG/W,0.03,50,1.00E-07,1.272964649
CuO,EG,0.03,50,1.25E-07,1.272968923
CuO,EG,0.03,45,9.00E-08,1.273355403
CuO,60:40 EG/W,0.03,50,1.25E-07,1.273638378
CuO,40:60 EG/W,0.05,45,7.00E-08,1.273658184
CuO,40:60 EG/W,0.045,50,1.00E-07,1.27382919
CuO,40:60 EG/W,0.025,45,7.00E-08,1.273948989
CuO,60:40 EG/W,0.01,50,8.00E-08,1.274044279
CuO,EG,0.02,30,2.00E-08,1.274449179
CuO,40:60 EG/W,0.03,30,2.00E-08,1.274667965
Al2O3,EG,0.01,40,1.50E-07,1.274678201
CuO,40:60 EG/W,0.04,30,2.00E-08,1.27471538
CuO,H2O,0.015,50,4.00E-08,1.274725406
CuO,EG,0.04,35,4.00E-08,1.274729028
